UniqueCount	AmbigCount
0	0
0	11
0	0
0	5
0	0
0	0
0	0
0	1
284	18
0	0
69	18
123	0
0	0
0	0
0	66
0	0
0	0
0	7
0	0
0	0
0	7
0	0
0	0
3	0
0	0
1	0
4	0
16	0
2	2
276	0
0	0
0	0
3	11
0	5
0	0
86	5
0	0
0	0
1	0
0	0
0	0
3	0
7	7
0	0
0	0
59	0
0	0
0	0
0	0
0	0
110	61
56	0
0	0
10	1
0	6
5	4
0	0
506	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
9	8
0	0
100	0
20	1
0	7
140	0
2	0
39	1
0	0
211	0
1484	1
54	1
0	0
0	0
0	0
0	5
555	315
1593	4
0	0
11	1
0	0
170	59
148	55
0	0
0	0
0	0
0	34
0	0
14	0
0	0
697	671
0	0
0	0
2	0
0	1
40	0
238	0
82	0
150	0
17	0
352	0
1278	0
0	0
3	0
0	0
0	0
0	0
0	9
0	0
21	0
7	99
355	0
8	689
2	21
1	1
18	0
0	0
100	0
1313	1
36	0
52	0
0	41
11	0
2	0
2888	0
352	0
137	0
0	0
2720	0
739	0
0	10
0	0
0	4
434	0
229	0
33	0
0	0
5	0
126	0
0	0
0	0
0	0
60	1
0	0
133	0
0	4
353	0
1	0
6	0
5	0
0	0
0	0
0	0
0	1
1	1
3	0
91	0
113	3
270	0
68	0
0	0
0	0
14	0
11	0
156	2
0	7
18	0
273	0
20	0
1	0
1	6
34	0
43	0
14	0
0	0
84	0
0	0
122	0
46879	889
129	69
69	0
66	0
0	0
0	1
3	16
2	0
0	0
0	3
102	0
10	0
448	2
1	0
22	0
0	0
0	0
0	63
0	0
3	0
0	0
0	0
0	233
19	0
0	0
0	0
0	0
0	1
21	14
0	9
0	0
0	0
5	0
14	0
3	7
0	0
2	0
0	0
968	0
912	0
43	0
0	0
1	17
969	0
2	78
6	0
0	2
0	0
1	0
4696	2
0	8
91	0
21	0
23	3
0	1
8	0
0	155
24	42
4	84
0	3
2	0
0	0
419	0
10	65
16	0
5	0
526	0
0	2
0	0
1	0
0	0
75	0
0	0
0	0
196	0
148	0
0	8
0	0
0	8
0	1
1	0
19	78
0	3
0	0
0	0
0	0
0	0
0	3
0	0
0	0
252	0
42	0
7	0
6	0
0	10
0	10
0	0
0	0
76	0
896	0
3	0
726	0
130	0
0	5
236	11
52	0
9	0
0	11
0	0
108	0
5	0
0	0
0	0
0	0
84	0
0	0
106	0
7791	0
12	0
0	0
0	0
6780	7
315	0
619	0
4	0
0	0
1	0
0	8
7	47
3	0
25	0
543	0
210	0
6	2
0	0
0	0
3	0
105	0
94	0
0	24
272	0
494	0
5	0
0	8
148	1
21	1
0	2
0	0
86	0
11	0
31	0
2	0
4	0
0	6
3	1
0	0
0	0
0	0
5	57
0	2
35	0
0	3
0	0
0	7
13	0
213	0
841	0
0	0
0	0
0	0
333	0
0	0
240	0
0	7
83	19
0	2
0	0
738	0
0	0
0	11
0	5
112	0
544	0
428	0
9	0
18	0
0	0
7	0
344	15
0	0
114	1
593	34
0	0
0	1
0	0
0	3
1648	0
49	0
17	0
0	7
5587	1
3	0
2041	1
22	0
24	0
1194	0
44	0
9	0
0	4
0	0
3	0
0	6
14	0
0	0
0	0
89	0
0	144
0	17
0	4
0	0
0	0
788	1
0	1
0	0
0	13
82	0
133	0
5	0
0	0
0	0
0	0
0	42
0	0
1	0
180	0
4	0
0	0
15	5
632	0
3	3
303	5
44	5
0	25
0	0
0	0
2	4
2	0
1324	0
59	0
68	0
3	99
789	0
4	0
0	0
52	0
16	0
966	78
8	1
2	0
0	0
64	7
0	0
0	0
1243	0
43	0
0	5
188	3
0	0
3331	884
17	0
107	0
0	0
1405	0
1	0
0	0
131	0
0	0
10	0
2	0
33	0
4	29
0	12
0	0
2	3
7	0
8	0
4	0
83	0
4	0
0	0
1	0
0	0
58	0
81	0
31	1
0	0
1	0
0	0
10	0
0	109
0	0
0	0
378	0
27	8
281	0
13	2
197	0
36	0
82	0
0	6
171	0
31	0
579	0
39	0
196	0
0	89
0	0
0	0
0	0
418	0
0	10
1	6
19	0
0	7
2	0
13	0
660	0
909	0
0	0
0	0
23	10
14	0
39	0
0	0
25	0
577	0
4	0
19	0
57	0
2	4
4	0
11	0
0	0
1195	0
50	0
0	0
0	5
0	0
62	0
2	0
28	0
202	0
3	0
0	0
176	0
0	0
486	0
4	0
145	0
415	0
178	0
56	0
10	0
150	0
71	0
63	0
3	2
0	11
0	0
0	0
1223	107
17390	452
2	107
106	4
1254	313
0	0
159	0
85	7
366	225
0	11
90	0
0	0
0	0
277	0
18	0
0	0
161	47
0	3
8	0
15	0
351	0
527	0
6385	0
941	0
1892	0
619	0
180	0
271	0
0	0
0	0
0	0
141	0
96	0
18	0
2600	0
401	0
2	0
0	0
262	0
23	0
0	0
18	8
0	18
0	0
0	3
2311	2
61	0
358	0
280	0
0	0
98	0
0	0
0	0
0	0
0	0
28	0
97	5
44	11
83	6
0	0
69	21
656	0
35	1
14	1
158	0
0	0
2	0
22	0
0	0
82	0
6	0
830	0
60	0
114	1
0	0
0	0
0	0
82	0
94	0
0	0
1	0
0	0
8	1
0	0
0	0
0	0
71	0
6	17
4	0
242	3
2	5
307	0
222	0
0	0
97	0
579	6
0	0
0	0
0	0
250	0
0	0
1002	0
32	0
0	0
0	0
1	0
0	0
13	0
33	0
0	0
0	0
1	0
0	117
5	0
1	1
1	79
44	0
9	0
888	0
0	7
1	0
0	3
0	0
6	0
1186	0
0	18
0	0
1	8
18	0
9	0
0	0
3	2
2	3
0	3
2	0
16	0
0	0
0	0
0	0
1	0
5	2
0	0
2	2
1	0
257	9
2507	0
0	0
1	3
18	0
0	0
7	0
0	0
0	0
0	32
49	0
0	0
0	0
1	0
0	0
1	0
19	1
3	0
0	0
0	51
120	0
25	0
0	10
16	95
0	17
10	0
2	0
0	0
3	0
0	0
11	0
6	11
4	0
1	0
0	0
0	0
174	0
695	0
0	0
102	41
1	0
62	0
4	77
29	0
0	0
126	0
0	46
0	2
0	0
0	1
0	22
98	0
0	0
0	0
0	0
17	0
457	0
2	0
0	0
22	0
722	0
1	1
9	0
6	0
3	0
102	0
0	0
5	0
148	36
2	0
0	0
0	0
0	0
0	0
373	0
0	0
386	0
0	0
96	0
2	0
0	0
4	0
883	0
0	0
1593	0
4	0
0	0
1	0
28	0
14	0
1	0
696	37
0	11
58	0
5071	2
15	0
72	1
0	4
0	0
20	0
3	11
16	0
6	0
1	7
0	0
118	0
2	9
64	0
9	0
1	0
8666	39
1894	0
15	0
0	0
0	6
19	0
0	0
0	31
0	0
16	109
45	0
3	3
43	1
0	1
8	0
11	0
1	0
3923	70
52	0
292	0
2	139
10	0
643	0
123	0
141	0
55	0
476	0
0	0
0	0
4	0
0	0
1477	1
1	1
90	4
644	0
108	0
62	0
3	0
1	0
0	0
13	0
184	0
0	8
9	2
36266	3
3	0
0	1
75	4
0	0
20	0
7	0
0	0
7	0
14	1
0	0
1	1
0	0
7	0
1	0
18	0
42	0
0	0
158	15
0	0
18	0
0	0
2	0
0	0
0	0
7	0
0	6
54	0
6	0
1	9
21	0
0	0
1	3
0	0
2	0
10	1
0	0
34	0
0	0
0	0
0	0
0	0
17	0
1	1
8	1
3	1
0	3
0	0
0	0
1	0
15	0
93	0
0	7
28	0
69	1
3	0
9	4
29	0
1	0
44	13
185	0
43	2
0	17
12	0
161	0
0	0
0	0
0	10
136	0
0	0
2	0
10	0
18	0
4	0
0	3
22	27
0	55
55	8
10	1
0	0
1	0
0	0
20	0
5	0
0	0
0	94
89	0
0	0
31	0
18	0
89	0
0	0
0	0
1	1
6	0
0	0
9	0
43	0
122	0
161	0
3	0
0	0
0	0
0	0
12	0
0	0
9	0
8	0
1	0
0	0
3	3
63	0
23	0
3017	0
17	0
22	0
2	0
0	0
10	1
93	0
534	2
327	0
118	0
75	2
140	0
156	0
37	0
167	0
7	0
0	3
1	71
0	1
0	1
15	5
0	5
12	11
1	0
26	11
34	0
0	0
56	0
7	0
0	0
8	72
4	5
1	0
1180	0
1	3
0	0
5	0
1	0
0	0
74	0
157	88
22	7
108	0
11	0
310	0
17924	5
567	0
2	0
96	0
89	0
62	0
26	0
0	0
0	0
5	0
10	0
4	0
140	0
41	0
7	0
2635	101
15	0
53	0
25	0
4	0
18	0
2027	0
0	0
20	0
93	3
0	0
23	0
458	0
0	0
7	0
25	0
570	0
15	0
2	0
0	0
2	0
0	0
0	0
3	0
26	0
0	23
15	0
9	0
46	0
3	0
1940	0
229	0
95	27
108	0
0	10
398	1
319	0
0	0
36	59
0	8
0	235
0	0
0	2
59	0
0	11
0	0
5	0
6	0
261	25
33	0
1	1
12	1
9	0
28	0
2	0
9	0
0	0
1	0
0	1
0	0
0	0
0	3
181	0
0	0
31	0
13	10
30	0
48	0
185	4
0	0
0	0
17	0
0	0
0	1
1	50
85	0
24	0
0	5
0	1
13931	2
0	0
2	0
0	79
0	0
6	0
1	6
40	14
6	0
782	0
178	0
14	1
4	0
0	0
262	0
18	0
0	0
48	0
0	0
6386	17
782	19
132	15
0	6
9	0
4	0
9	0
21	4
27	5
0	0
6	0
0	0
5	53
10	0
82	0
0	0
1	0
0	0
1	4
12	0
35	0
0	0
17	0
6	0
0	0
0	312
2	0
24	0
5	0
0	0
0	0
213	1
139	412
0	3
2	0
0	22
2	0
0	3
7	2
4	0
0	0
0	0
47	0
47	0
12	1
0	0
0	0
2	0
3227	0
26	4
0	0
75	1
1	0
0	0
53	18
17	0
1	77
2	0
0	0
0	0
0	2
13	0
1	32
0	0
0	0
99	0
0	0
41	3
3	0
341	16
1	0
24	0
0	3
22	0
1838	1
4	0
1	0
5	0
50	0
0	0
0	0
18	17
0	0
12	0
0	0
0	17
0	0
0	1
1	0
0	1
0	0
0	0
0	28
0	1
0	0
272	0
0	0
0	0
9	0
6	0
0	9
4	0
25	1
113	0
41	0
62	1
13	0
0	48
1	0
11	84
0	0
10	2
45	0
313	6
0	0
0	2
2	0
1	0
0	0
0	2
3	2
4657	0
0	2
6	0
56	8
18	4
0	0
5	2
17	1
3	0
7	0
58	0
3375	2
5	0
0	0
2	0
0	0
42	0
56	0
10	0
0	0
12	0
3	1
15	0
6	0
0	0
0	1
0	0
0	6
0	1
11	0
4	0
0	0
2	5
1	0
0	0
30	0
7	0
0	0
39	0
114	0
76	0
0	0
121	0
0	0
0	4
0	81
10	9
0	146
0	1
9	0
42	241
4	3
5	0
5	0
0	0
0	0
23	9
36	0
1	0
11	0
24	0
0	0
0	0
152	0
5	0
79	0
8	0
0	0
0	0
1	0
1	0
1	0
0	0
0	14
0	2
90	310
0	0
43	0
13	0
51	0
0	4
1	0
0	0
0	0
14	1
53	1
0	156
0	0
17	0
7	1
145	1
4	0
57	0
0	0
0	0
0	50
0	2
0	0
4	0
1	20
1	0
17	0
14	5
0	0
0	39
0	66
0	0
4	17
0	0
0	0
4	0
12	0
2	0
1440	0
21	0
0	0
0	3
0	0
54	0
119	0
0	0
3	0
3	135
1	55
22	1
248	0
26	83
0	5
0	0
38	0
0	0
9	0
125	0
125	0
87	2
0	0
4	0
3	0
0	0
0	0
3	0
568	0
0	6
0	0
38	0
288	0
346	0
0	0
584	0
130	0
28	0
25	0
0	0
20	0
1	0
5	0
3100	2
154	0
876	0
44	0
3757	2
70	0
12	2
54	4
15	0
0	0
38	2
2923	0
18	0
0	0
7	40
155	0
48	0
187	0
32	4
101	0
11	0
0	0
3	0
0	0
0	5
0	5
23	0
0	95
0	0
0	21
3321	0
330	0
245	0
11	5
0	0
62	5
0	0
33	0
39	0
1	0
6	0
0	0
6	0
0	0
37	0
1	41
0	0
157	0
0	0
37	0
1	10
0	0
1	6
3	0
0	0
3	0
2	0
0	0
703	9
21	0
174	0
34	0
17	0
17	151
257	0
1	1
0	0
59	0
640	2
48	0
0	0
0	0
0	0
25	0
5	0
0	27
0	1
14	0
75	0
2	0
3	0
0	0
0	3
2	8
679	9
0	0
0	19
16	7
26	0
179	4
150	0
11	0
7	0
11	0
1	0
0	0
0	0
18	23
0	1
12	0
31	0
810	0
2	43
0	0
1	43
2	0
0	0
0	0
0	0
0	0
30	0
164	0
4	0
69	0
0	0
20071	3
0	0
0	0
4	6
129	0
71	1
0	0
0	0
0	0
0	15
0	0
64	0
7	0
2771	0
4	20
40	0
174	0
1	0
14	0
308	0
214	0
163	0
0	0
8	0
0	2
30	1
0	0
24	0
180	0
0	31
7	33
67	0
38	0
979	0
122	0
6	0
230	0
0	0
2	1
312	1
0	0
362	1083
5	6
0	0
1	113
71	0
39	0
3	0
111523	13
2	0
0	0
0	0
1	0
0	0
0	0
0	0
206	0
4	0
296	0
74	0
1808	1
31	0
11	0
26	0
3	0
0	0
0	4
0	0
0	0
326	1
0	0
0	8
0	0
0	0
0	0
169	0
11	0
244	0
899	0
161	0
17	0
18	0
109	0
8	0
0	0
64	0
114	0
0	0
84	0
143	0
137	0
0	0
1	0
3	0
0	0
2	0
296	20
0	0
4	2
351	0
5261	0
0	14
0	0
4	244
0	0
25	0
0	0
0	0
28	0
2	0
2443	0
111	0
21	0
0	0
0	0
57	0
1	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
50	0
9	0
4	0
0	0
0	5
93	0
110	0
4922	1
1940	0
0	0
5	0
0	0
0	1
33	0
0	1
0	0
61	0
0	0
971	3
66	0
430	0
0	0
54	1
35	0
3	0
13	33
4	0
1	0
0	0
594	3
6	0
63	0
0	0
0	0
0	0
0	0
0	0
0	0
25	65
0	0
86	0
0	3
0	3
149	0
814	0
0	0
0	0
4	0
147	0
4	0
3	1
7	0
0	46
0	0
1	0
2	0
0	0
973	2375
252	0
21	0
42	0
0	35
8	0
2083	2
4922	2890
1	3
1	66
0	3
25	23
20	0
10	0
7	0
0	0
0	0
156	0
16	0
0	0
362	0
0	0
4	0
242	0
0	0
1401	4
2	0
13	0
26	0
30	0
19	0
0	0
22	0
3	0
7	0
144	0
64	2
4	0
0	0
0	0
42	0
177	0
5	0
0	20
0	0
277	1
47	2
0	0
0	1
1129	0
0	0
15	0
240	0
0	0
0	0
14	0
377	101
44	0
0	154
52	1
0	0
140	0
0	0
63	0
0	5
1	6
1345	101
110	2
60	1
393	0
235	1
49	0
0	0
247	0
76	0
31	0
23	92
0	0
0	49
0	1
0	0
322	0
174	7
6	0
0	0
128	0
11	0
1	64
0	0
14	0
0	1
0	0
0	0
3552	0
2	0
84	0
14	0
1126	0
195	0
62	0
16	0
0	0
8	5
0	0
0	1
39	69
0	10
51	0
33	0
2	0
2	0
2	0
0	29
1	0
18554	68
176	0
56	0
0	0
5	0
209	0
16	0
34	0
31	1
45	0
88	4
3	19
337	85
0	22
1	8
0	0
1	51
28	0
183	0
99	0
5	0
0	0
1508	15
465	271
225	8
0	92
0	0
14	0
36	0
388	0
273	0
1092	3
2294	7
49	0
70	0
19	0
0	0
342	1
91	6
140	0
26	0
7737	1
14	0
165	1
76	0
3678	0
36	0
0	0
106	82
6	0
319	0
1	7
4	0
0	0
0	0
0	2
0	0
0	0
307	45
14	1
9	0
203	0
394	0
2	3
0	13
0	0
0	0
5	0
20	0
64	222
395	0
0	0
132	1
147	0
39	0
0	0
3	0
0	0
2	0
27	0
51	1
89	0
3	27
10	0
0	0
0	0
2	17
523	0
83	0
461	0
0	0
0	43
20	0
163	67
154	0
625	0
0	253
86	0
1	0
1	0
97	0
0	0
12	0
0	0
0	1
1	0
101	0
0	0
227	0
0	4
0	0
5	0
0	0
117	0
0	0
244	0
3	2
0	0
0	0
2	0
7	0
0	0
0	0
3240	0
0	0
0	0
8	1
0	2
0	0
0	0
1202	0
17	3
0	0
0	0
0	0
366	0
25	56
649	0
24	0
10	0
0	3
0	1
0	0
102	1
0	0
0	0
16	0
0	0
509	0
41	0
17	47
24	0
0	0
0	6
0	36
0	0
0	7
38	0
116	0
0	0
9	0
0	18
1	14
0	0
0	0
241	0
83	0
11	0
0	1
0	0
5	0
0	4
0	0
0	0
953	1
0	0
0	1
0	0
1	0
0	16
8	0
3	0
6	0
5	0
3	0
0	0
574	25
194	0
0	5
3	11
2	0
0	0
0	0
48	0
0	0
0	0
0	0
0	1
0	0
2	1
3369	0
4	0
2	0
0	0
0	0
0	0
440	0
245	0
7	0
80	0
424	0
33	0
42	5
7	0
42	0
1	0
21	1
99	0
20	1
130	16
5	0
0	0
0	3
37	0
0	0
189	0
0	7
0	0
0	0
0	0
7059	1
403	767
328	767
0	6
0	0
1	1
0	2
4	0
9	0
52	47
5	0
39	0
14	4
10	0
0	0
131	1
53	0
0	0
0	0
145	81
31	3
4	0
35	0
1152	0
8	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	714
192	714
0	4
0	0
0	25
24	0
0	6
0	3
358	0
59	25
3	0
89	0
506	1
0	0
296	0
121	1
0	0
0	0
60	3
73	191
779	0
139	0
43	56
382	58
0	0
46	0
0	0
0	1
5	4
0	2
0	168
0	1
34	14
175	0
0	0
0	0
0	0
171	0
297	0
271	0
12	23
16	0
0	1
11	21
0	0
0	1
1	0
0	0
57	0
42	0
1	0
1	0
0	54
0	0
2308	1
686	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
36	0
0	17
490	0
22	0
43	0
0	0
0	0
2	0
0	0
140	0
16	0
156	0
19	0
16	11
3	0
487	0
1093	0
0	0
13	0
10	0
0	0
15	0
0	0
8	2
0	2
554	1360
2	0
0	0
909	11
13	0
12	3
0	0
2	0
0	0
10	0
15	0
2	3
0	0
41	0
0	0
2741	0
1	0
0	0
0	0
5	145
31	2
7	224
214	2
0	0
263	0
642	0
75	1
4	0
1	0
82	0
0	0
14	0
30	0
0	0
1	0
0	1
11	0
0	5
0	0
7	0
1	0
12070	1
11	0
2	0
0	1
4	0
32	2
2	0
2	0
0	6
22	0
0	0
0	0
0	0
216	0
89	0
4	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
33	0
0	0
0	0
34	0
0	3
34	0
4	2
6	0
0	0
0	3
1	0
40	0
58	0
0	0
5	0
379	8
938	0
15	0
0	0
2	0
0	6
0	0
0	3
0	0
0	0
0	0
1	0
721	1
16	0
18	1
1	0
0	5
13	0
0	0
107	0
30	6
0	0
459	1
157	0
0	1
1	0
841	0
14	0
0	0
0	0
0	0
0	0
0	2
0	11
19	4
0	0
0	0
2	0
312	0
8	0
2	0
0	0
24	0
0	0
0	0
0	0
0	0
2590	0
0	0
0	11
0	0
0	0
0	0
1	0
0	0
10	0
0	0
0	0
1	0
0	1
0	0
0	0
166	0
88	29
621	0
25	0
0	0
0	0
0	0
0	0
0	3
0	2
0	0
0	0
0	0
0	0
18	0
99	24
179	0
0	0
1	38
0	0
0	3
48	0
26	0
0	0
2	0
16	0
4	0
12	0
6261	27
161	0
3	23
67	156
