"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.0804038670196501 2 8 "GO:0000086;GO:0044839" "G2/M transition of mitotic cell cycle" 1
0 0.0904336000983437 2 22 "GO:0000165" "MAPK cascade" 1
0 0.391101449573978 5 32 "GO:0000272;GO:0005976;GO:0016052;GO:0005975" "carbohydrate metabolic process" 0.788888888888889
0 0.104361006246146 3 21 "GO:0000281;GO:0061640;GO:0000910" "cytokinesis" 0.94047619047619
0 0.187004824118501 6 36 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing" 0.752777777777778
0 0.103962931655869 6 15 "GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "cellular macromolecule catabolic process" 0.9875
0 0.00467481484489335 6 5 "GO:0001516;GO:0006693;GO:0046457;GO:0006692;GO:0006636;GO:0046456;GO:0006690;GO:0033559" "prostaglandin biosynthetic process" 0.65
0 0.0946355912292973 3 6 "GO:0001558;GO:0040008" "regulation of growth" 1
0 0.0837842393783643 3 7 "GO:0001661;GO:0007631;GO:0008306;GO:0007612;GO:0007611;GO:0050890" "feeding behavior" 1
0 0.102907775891537 5 13 "GO:0001701;GO:0043009;GO:0009792;GO:0009790" "embryo development ending in birth or egg hatching" 1
0 0.146651211357783 2 14 "GO:0001764" "neuron migration" 0.803333333333333
0 0.0804058231424586 7 25 "GO:0001932;GO:0031399;GO:0042325;GO:0032268;GO:0019220;GO:0051246;GO:0051174" "regulation of cellular protein metabolic process" 1
0 0.0292377698253273 7 8 "GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0051248;GO:0045936;GO:0010563" "negative regulation of cellular protein metabolic process" 1
0 0.0679083542861404 2 28 "GO:0003008" "system process" 1
0 0.133321690004806 2 78 "GO:0006396;GO:0016070" "RNA metabolic process" 0.91
0 0.0317907004742548 2 46 "GO:0006629;GO:0006631;GO:0032787;GO:0044255;GO:0019752;GO:0043436;GO:0006082;GO:0044281" "small molecule metabolic process" 1
0 0.00644494149064341 4 7 "GO:0006633;GO:0046394;GO:0008610;GO:0072330;GO:0016053" "carboxylic acid biosynthetic process" 0.533333333333333
0 0.233286442299128 2 24 "GO:0006928" "movement of cell or subcellular component" 0.718292682926829
0 0.134974709294728 2 10 "GO:0007155;GO:0022610" "cell adhesion" 0.848148148148148
0 0.165797626077108 2 49 "GO:0007165" "signal transduction" 0.830645161290323
0 0.174964831724346 2 24 "GO:0007275" "multicellular organism development" 0.798484848484849
0 0.198206163161542 1 18 "GO:0007610" "behavior" 0.722368421052632
0 0.254325603794039 2 46 "GO:0009057;GO:1901575;GO:0009056" "catabolic process" 0.712790697674419
0 0.121973023484026 2 18 "GO:0010629" "negative regulation of gene expression" 0.943478260869565
0 0.0576734310812489 2 44 "GO:0016071" "mRNA metabolic process" 1
0 0.191683468396949 3 19 "GO:0016477;GO:0048870;GO:0040011" "locomotion" 0.739189189189189
0 0.0919421559764333 1 71 "GO:0032501" "multicellular organismal process" 1
0 0.116261896862751 3 30 "GO:0035556" "intracellular signal transduction" 0.972727272727273
0 0.0556679948407631 2 6 "GO:0042127" "regulation of cell population proliferation" 1
0 0.171093079917414 2 14 "GO:0042592" "homeostatic process" 0.8171875
0 0.133513524469775 2 20 "GO:0044248" "cellular catabolic process" 0.876923076923077
0 0.009823074092027 2 11 "GO:0044283" "small molecule biosynthetic process" 0.6
0 0.175709846030537 4 19 "GO:0044772;GO:0044770" "mitotic cell cycle phase transition" 0.775
0 0.0556679948407631 2 6 "GO:0045595;GO:0050793" "regulation of developmental process" 1
0 0.238528853811566 3 31 "GO:0048518" "positive regulation of biological process" 0.714285714285714
0 0.129953664569836 2 15 "GO:0048522" "positive regulation of cellular process" 0.935416666666667
0 0.417717602039746 2 90 "GO:0048856" "anatomical structure development" 0.783695652173913
