"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.137629733468154 4 532 "GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:1903506;GO:1902679;GO:2001141;GO:0010556;GO:0031326;GO:0051252;GO:0009889;GO:0019219;GO:0010558;GO:0031327;GO:0051253;GO:0009890;GO:0010605;GO:0031324;GO:0045934;GO:0009892;GO:0048523;GO:0051172;GO:0048519" "negative regulation of biological process" 0.877027027027027
0 0.0264476832127929 2 36 "GO:0000165" "MAPK cascade" 0.697058823529412
0 0.016450306573709 4 15 "GO:0000723;GO:0032200" "telomere organization" 0.543333333333333
0 0.0932386954009314 2 12 "GO:0001503" "ossification" 0.963793103448276
0 0.0432137732809155 4 6 "GO:0001504;GO:0098657" "import into cell" 0.865
0 0.0776409097864974 2 11 "GO:0001505" "regulation of neurotransmitter levels" 0.916071428571429
0 4.71689821882296e-05 6 5 "GO:0001516;GO:0006693;GO:0046457;GO:0006692;GO:0006690;GO:0033559;GO:0006636;GO:0046456" "unsaturated fatty acid metabolic process" 0
0 0.279477192522741 2 52 "GO:0001525" "angiogenesis" 1
0 0.00683540112883123 3 19 "GO:0001558;GO:0040008" "regulation of growth" 0.3
0 0.0490363640756825 4 11 "GO:0001779;GO:0030098;GO:0030101;GO:0046649;GO:1903131;GO:0045321;GO:0001775;GO:0002521" "lymphocyte activation" 0.85
0 0.052696889523912 6 13 "GO:0002052;GO:0050769;GO:1902692;GO:2000179;GO:0010720;GO:0050767;GO:0051962;GO:2000177;GO:0008284;GO:0045597;GO:0060284;GO:0045595;GO:0051094;GO:0050793;GO:0051960;GO:2000026;GO:0051240;GO:0042127" "regulation of cell population proliferation" 0.847826086956522
0 0.217926457901919 1 59 "GO:0002376" "immune system process" 0.96125
0 0.0447585732451554 5 10 "GO:0002456;GO:0002449;GO:0002460;GO:0002443;GO:0002252" "immune effector process" 0.842857142857143
0 0.000902349878412553 2 37 "GO:0002682;GO:0048583;GO:0050776" "regulation of immune system process" 0.075
0 1.40145395527203e-07 3 3 "GO:0002819" "regulation of adaptive immune response" 0
0 0.026006247069092 5 18 "GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0055085" "organic acid transport" 0.73125
0 0.0645769327684549 4 74 "GO:0006259" "DNA metabolic process" 0.914
0 0.00215647792708753 3 33 "GO:0006631;GO:0032787" "fatty acid metabolic process" 0.164285714285714
0 0.0708677409714962 4 10 "GO:0006836" "neurotransmitter transport" 0.936538461538462
0 0.110169410518753 2 186 "GO:0006996" "organelle organization" 0.983870967741935
0 0.121376578449244 3 87 "GO:0007165" "signal transduction" 0.98125
0 0.000166334833807312 4 9 "GO:0008610;GO:0006633;GO:0072330" "lipid biosynthetic process" 0.0333333333333333
0 0.0427839475877179 1 1183 "GO:0009987" "cellular process" 0.902631578947368
0 0.140735968173788 3 535 "GO:0010468;GO:0060255;GO:0031323;GO:0019222;GO:0051171;GO:0080090" "regulation of metabolic process" 0.86578947368421
0 0.130721614104574 3 347 "GO:0016043;GO:0071840" "cellular component organization" 0.914285714285714
0 0.00508293813648167 4 53 "GO:0019752;GO:0043436;GO:0006082;GO:0044281" "small molecule metabolic process" 0.283333333333333
0 0.70657066470799 1 153 "GO:0032501" "multicellular organismal process" 1
0 0.765531982934278 1 493 "GO:0032502" "developmental process" 1
0 0.071480106621905 4 63 "GO:0035556" "intracellular signal transduction" 0.909259259259259
0 0.0134058890315122 2 575 "GO:0043170;GO:0044238;GO:0071704;GO:0008152;GO:0006807" "metabolic process" 0.492857142857143
0 0.0103591309713551 2 405 "GO:0044237" "cellular metabolic process" 0.458333333333333
0 0.0059447909291153 2 58 "GO:0044249;GO:1901576;GO:0009058" "biosynthetic process" 0.28
0 0.00411079158512823 2 47 "GO:0044255;GO:0006629" "lipid metabolic process" 0.25
0 0.0972242466989303 2 142 "GO:0044260" "cellular macromolecule metabolic process" 0.956666666666667
0 0.000534793712804615 3 16 "GO:0046394;GO:0016053;GO:0044283" "small molecule biosynthetic process" 0.06
