"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.465899632154137 2 24 "GO:0000030" "mannosyltransferase activity" 1
0 0.353637952095534 5 24 "GO:0000049" "tRNA binding" 1
0 0.0321231726180127 2 12 "GO:0000149" "SNARE binding" 1
0 0.23157450317421 2 170 "GO:0000166;GO:0036094;GO:1901265" "small molecule binding" 1
0 0.0242786591886066 5 8 "GO:0000175;GO:0008408;GO:0016896;GO:0004527;GO:0004532;GO:0016796;GO:0004540" "ribonuclease activity" 1
0 0.0294163189370324 4 10 "GO:0000217" "DNA secondary structure binding" 1
0 0.0708065565766608 5 5 "GO:0000339" "RNA cap binding" 1
0 0.000249084812600676 3 246 "GO:0000976;GO:0001067;GO:1990837;GO:0003690;GO:0043565" "sequence-specific DNA binding" 0.0375
0 6.92325940713604e-05 7 195 "GO:0000978;GO:0000977;GO:0000987" "RNA polymerase II transcription regulatory region sequence-specific DNA binding" 0
0 0.442364588063275 6 9 "GO:0001046" "core promoter sequence-specific DNA binding" 1
0 0.343664212381242 3 22 "GO:0001664" "G protein-coupled receptor binding" 1
0 0.284195719424125 3 6 "GO:0001786" "phosphatidylserine binding" 1
0 7.99841937374932e-07 2 714 "GO:0003677" "DNA binding" 0
0 0.319789167025166 2 41 "GO:0003700;GO:0000981" "DNA-binding transcription factor activity" 1
0 0.298473907038673 2 26 "GO:0003712" "transcription coregulator activity" 1
0 0.124297539670164 2 6 "GO:0003714" "transcription corepressor activity" 1
0 0.269874688054784 3 176 "GO:0003723" "RNA binding" 1
0 0.113961027177949 2 15 "GO:0003729" "mRNA binding" 1
0 0.0769106755976741 2 11 "GO:0003743" "translation initiation factor activity" 1
0 0.173107665228477 2 33 "GO:0003779;GO:0008092" "cytoskeletal protein binding" 1
0 0.0212010997135189 7 68 "GO:0003924;GO:0017111;GO:0016462;GO:0016818;GO:0016817" "pyrophosphatase activity" 1
0 0.186746502346423 2 5 "GO:0003925" "G protein activity" 1
0 0.315407336027906 2 9 "GO:0004033" "aldo-keto reductase (NADP) activity" 1
0 0.0809481070268506 3 94 "GO:0004175" "endopeptidase activity" 1
0 0.695197951821642 2 19 "GO:0004180" "carboxypeptidase activity" 1
0 0.479700581571124 2 10 "GO:0004181;GO:0008235" "metallocarboxypeptidase activity" 1
0 0.018346390806707 5 33 "GO:0004252;GO:0008236;GO:0017171" "serine-type peptidase activity" 1
0 0.423082707323505 2 21 "GO:0004497" "monooxygenase activity" 1
0 0.410330383245557 3 41 "GO:0004518" "nuclease activity" 1
0 0.7815330378206 2 96 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 1
0 0.601154588437336 3 67 "GO:0004567;GO:0015923" "mannosidase activity" 1
0 0.737089543486536 2 25 "GO:0004601;GO:0016209;GO:0016684" "antioxidant activity" 1
0 0.187098506648407 2 13 "GO:0004620" "phospholipase activity" 1
0 0.339536643884214 2 6 "GO:0004659" "prenyltransferase activity" 1
0 0.042552589248777 2 124 "GO:0004672;GO:0016301;GO:0016773" "kinase activity" 1
0 0.0327477448127744 2 55 "GO:0004674" "protein serine/threonine kinase activity" 1
0 0.0305434765700388 3 13 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 1
0 0.0742349398739744 2 33 "GO:0004725;GO:0004721" "phosphoprotein phosphatase activity" 1
0 0.182032253088613 3 21 "GO:0004842;GO:0019787" "ubiquitin-protein transferase activity" 1
0 0.459663845812979 6 11 "GO:0004843;GO:0008242;GO:0101005;GO:0019783" "deubiquitinase activity" 1
0 0.338427258417009 2 28 "GO:0004857" "enzyme inhibitor activity" 1
0 0.152768263549673 4 7 "GO:0004860;GO:0019210;GO:0019887;GO:0019207" "kinase inhibitor activity" 1
0 0.453666698121081 4 14 "GO:0004867;GO:0004866;GO:0030414;GO:0061135;GO:0061134" "peptidase inhibitor activity" 1
0 0.103650923188963 2 147 "GO:0004888;GO:0038023;GO:0060089" "signaling receptor activity" 1
0 0.622339329851378 2 65 "GO:0004930" "G protein-coupled receptor activity" 1
0 0.804364805469642 3 48 "GO:0004970;GO:0008066;GO:0022824;GO:0005230;GO:0022835;GO:0015276;GO:0022834;GO:0030594" "ligand-gated ion channel activity" 1
0 0.00975790627467124 2 27 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.758333333333333
0 0.0587643134788608 2 43 "GO:0005096;GO:0008047" "GTPase activator activity" 1
0 0.70507920618002 2 66 "GO:0005102" "signaling receptor binding" 1
0 0.874141680777031 1 98 "GO:0005198" "structural molecule activity" 1
