"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.000426148167302348 2 11 "GO:0000118" "histone deacetylase complex" 0.00714285714285714
0 0.0862088593570852 4 12 "GO:0000123;GO:0031248;GO:1902493" "histone acetyltransferase complex" 0.959375
0 0.21079772741028 2 5 "GO:0000124;GO:0070461" "SAGA complex" 0.996551724137931
0 0.918869856031991 2 149 "GO:0000139" "Golgi membrane" 1
0 0.447618232441161 3 7 "GO:0000145" "exocyst" 1
0 0.165830139654016 5 25 "GO:0000228;GO:0005694" "chromosome" 0.948076923076923
0 1.56201072841519e-14 4 18 "GO:0000502;GO:1905369" "endopeptidase complex" 0
0 0.351927775234652 3 5 "GO:0000775" "chromosome, centromeric region" 1
0 0.111835035466741 3 11 "GO:0000776" "kinetochore" 0.9325
0 0.0656003001509031 2 58 "GO:0000785" "chromatin" 0.953846153846154
0 0.123216438520625 2 18 "GO:0000794;GO:0000793" "condensed nuclear chromosome" 0.911363636363636
0 0.102893830428809 2 15 "GO:0000922" "spindle pole" 0.977777777777778
0 0.710874834526108 2 94 "GO:0000943" "retrotransposon nucleocapsid" 1
0 0.288880505306624 3 12 "GO:0001725;GO:0042641;GO:0097517;GO:0032432" "stress fiber" 1
0 0.787116472995657 2 44 "GO:0005615" "extracellular space" 1
0 0.00729600416813865 3 143 "GO:0005634" "nucleus" 0.1375
0 0.275827949292069 2 61 "GO:0005654" "nucleoplasm" 1
0 0.158371482629735 2 5 "GO:0005667" "transcription regulator complex" 0.952
0 0.0153699570793395 2 7 "GO:0005730" "nucleolus" 0.268181818181818
0 0.131749185827598 2 57 "GO:0005739" "mitochondrion" 0.879166666666667
0 0.319991616597004 3 20 "GO:0005768;GO:0031410;GO:0097708;GO:0031982" "vesicle" 1
0 0.171294829676254 4 5 "GO:0005777;GO:0042579" "peroxisome" 0.927777777777778
0 0.100471874703942 5 33 "GO:0005783" "endoplasmic reticulum" 1
0 0.223903805290042 5 5 "GO:0005788" "endoplasmic reticulum lumen" 1
0 0.490098049732885 2 29 "GO:0005789" "endoplasmic reticulum membrane" 1
0 0.110673200938592 5 20 "GO:0005794" "Golgi apparatus" 0.971052631578947
0 0.0128346978591578 2 6 "GO:0005802" "trans-Golgi network" 0.255
0 0.29555240744371 5 6 "GO:0005811" "lipid droplet" 1
0 0.937794870124649 3 120 "GO:0005886" "plasma membrane" 1
0 0.827190160200943 2 20 "GO:0010339" "external side of cell wall" 1
0 0.66384394354251 3 51 "GO:0016021;GO:0031224" "integral component of membrane" 1
0 0.073975457902139 4 27 "GO:0031966;GO:0019866;GO:0005743" "mitochondrial membrane" 0.978571428571429
0 3.97831809560633e-10 1 148 "GO:0032991" "protein-containing complex" 0
0 0.129614224426827 2 65 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 0.902173913043478
0 0.337732481702409 4 9 "GO:0070013;GO:0043233;GO:0031974" "intracellular organelle lumen" 1
0 0.121317173685596 2 7 "GO:0098687" "chromosomal region" 0.942857142857143
0 0.0742780412140802 3 11 "GO:0098791;GO:0031984" "Golgi apparatus subcompartment" 0.916666666666667
0 0.06508651428878 2 27 "GO:0098796" "membrane protein complex" 1
0 0.56205919850474 2 10 "GO:0099023" "vesicle tethering complex" 1
0 0.301876962126688 2 28 "GO:0099080" "supramolecular complex" 1
0 0.355359147801498 2 15 "GO:0120025;GO:0042995" "plasma membrane bounded cell projection" 1
0 3.43147345424722e-06 2 41 "GO:0140513" "nuclear protein-containing complex" 0
0 0.0120503723056426 2 7 "GO:0140534" "endoplasmic reticulum protein-containing complex" 0.261111111111111
0 2.09750594541868e-07 2 62 "GO:0140535" "intracellular protein-containing complex" 0
0 2.4558419090359e-10 2 86 "GO:1902494" "catalytic complex" 0
0 7.35395402790735e-13 2 25 "GO:1905368" "peptidase complex" 0
0 0.178440948093536 2 41 "GO:1990234" "transferase complex" 0.921428571428571
0 1 3 25 "GO:0000151" "ubiquitin ligase complex" 1
0 1 2 9 "GO:0000791" "euchromatin" 1
0 1 5 11 "GO:0000932;GO:0036464;GO:0035770" "P-body" 1
0 1 2 15 "GO:0001533" "cornified envelope" 1
0 1 2 9 "GO:0001650" "fibrillar center" 1
0 1 3 8 "GO:0001726" "ruffle" 1
0 1 2 7 "GO:0002116;GO:0043235" "semaphorin receptor complex" 1
0 1 7 5 "GO:0005764;GO:0000323" "lysosome" 1
0 1 7 9 "GO:0005765;GO:0098852" "lysosomal membrane" 1
0 1 4 7 "GO:0005773" "vacuole" 1
0 1 2 14 "GO:0005774" "vacuolar membrane" 1
0 1 2 33 "GO:0005829" "cytosol" 1
0 1 2 16 "GO:0005887;GO:0031226" "integral component of plasma membrane" 1
0 1 3 6 "GO:0008287;GO:1903293;GO:0000159;GO:0005963" "protein serine/threonine phosphatase complex" 1
0 1 3 5 "GO:0019867" "outer membrane" 1
0 1 4 15 "GO:0020003;GO:0033655;GO:0065010;GO:0033646;GO:0033643;GO:0018995;GO:0043230" "host intracellular part" 1
0 1 4 5 "GO:0031985" "Golgi cisterna" 1
0 1 2 5 "GO:0032993" "protein-DNA complex" 1
0 1 2 5 "GO:0098797;GO:0034703;GO:0034702" "plasma membrane protein complex" 1
0 1 2 8 "GO:0098800;GO:0098798" "mitochondrial protein-containing complex" 1
0 1 3 6 "GO:0099513;GO:0099512;GO:0099081" "supramolecular polymer" 1
0 1 2 7 "GO:1902495;GO:1990351" "transmembrane transporter complex" 1
