"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 2 9 "GO:0000014;GO:0004520;GO:0004536" "endodeoxyribonuclease activity" 1
0 0.998705073690239 5 47 "GO:0000030" "mannosyltransferase activity" 1
0 0.727844843751053 2 79 "GO:0000049" "tRNA binding" 1
0 0.0096810350796444 5 29 "GO:0000062;GO:0120227;GO:1901567;GO:1901681" "acyl-CoA binding" 0.0909430568087807
0 0.87977982422108 2 75 "GO:0000146" "microfilament motor activity" 1
0 0.992893218081985 3 35 "GO:0000149" "SNARE binding" 1
0 0.628378854890805 4 24 "GO:0000175;GO:0008408;GO:0016896;GO:0004527;GO:0004532;GO:0016796;GO:0004540" "ribonuclease activity" 1
0 1 7 5 "GO:0000182" "rDNA binding" 1
0 0.428174481692928 2 18 "GO:0000217" "DNA secondary structure binding" 1
0 0.131637556961018 4 5 "GO:0000268" "peroxisome targeting sequence binding" 0.627809887044855
0 0.0161232741987826 2 123 "GO:0000287" "magnesium ion binding" 0.142806142903503
0 1 2 13 "GO:0000339" "RNA cap binding" 1
0 1 6 6 "GO:0000340" "RNA 7-methylguanosine cap binding" 1
0 0.505856689559497 3 5 "GO:0000403" "Y-form DNA binding" 1
0 1 2 6 "GO:0000900;GO:0030371" "translation repressor activity, mRNA regulatory element binding" 1
0 0.999687685673423 5 595 "GO:0000977;GO:0000976;GO:0001067;GO:1990837;GO:0003690;GO:0043565;GO:0000978;GO:0000987" "double-stranded DNA binding" 1
0 0.795570284087689 2 67 "GO:0000981;GO:0003700" "DNA-binding transcription factor activity" 1
0 0.131637556961018 2 5 "GO:0000993" "RNA polymerase II complex binding" 0.627809887044855
0 0.434666878958044 6 11 "GO:0001046" "core promoter sequence-specific DNA binding" 1
0 1 5 6 "GO:0001091;GO:0140296;GO:0001096" "RNA polymerase II general transcription initiation factor binding" 1
0 0.434666878958044 3 11 "GO:0001099;GO:0001098" "basal transcription machinery binding" 1
0 1 4 9 "GO:0001221" "transcription coregulator binding" 1
