"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.375313005494184 6 9 "GO:0000079;GO:0071900;GO:1904029;GO:0045859;GO:0043549;GO:0051338;GO:0050790;GO:0065009" "regulation of cyclin-dependent protein kinase activity" 0.967532467532468
0 0.159865737542972 5 11 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 0.969148936170213
0 0.0553722910699475 2 5 "GO:0000154" "rRNA modification" 0.772413793103448
0 0.013596077147797 6 37 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.432142857142857
0 0.385259229947228 2 59 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 0.964102564102564
0 0.414993453060387 3 32 "GO:0000272;GO:0005976;GO:0016052;GO:0005975" "carbohydrate metabolic process" 0.956172839506173
0 0.312850256027491 2 21 "GO:0000278;GO:0007049" "cell cycle" 0.965
0 0.0109110947385851 3 21 "GO:0000281;GO:0061640;GO:0000910" "mitotic cytokinesis" 0.445454545454545
0 0.00846866740227199 3 6 "GO:0000338;GO:0070646;GO:0006508" "proteolysis" 0.4
0 0.197241390897945 5 20 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of mRNA metabolic process" 0.909649122807018
0 0.152617240397531 5 6 "GO:0000387" "spliceosomal snRNP assembly" 0.971739130434783
0 0.00119726884792913 4 36 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing" 0.15
0 0.000178413544337971 6 7 "GO:0000413;GO:0018208;GO:0018193" "peptidyl-amino acid modification" 0.05
0 0.0172987092865526 2 6 "GO:0000723;GO:0032200" "telomere maintenance" 0.478125
0 0.539225130322336 5 13 "GO:0000724;GO:0000725;GO:0006302;GO:0006310" "DNA recombination" 0.955555555555556
0 0.267196742035285 3 14 "GO:0000902" "cell morphogenesis" 0.926119402985075
0 0.0836020941895487 4 15 "GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "cellular macromolecule catabolic process" 0.911764705882353
0 0.148799173967284 6 5 "GO:0001516;GO:0006693;GO:0046457;GO:0006692;GO:0006636;GO:0046456;GO:0033559;GO:0006690" "unsaturated fatty acid biosynthetic process" 0.98
0 0.619542288306521 2 25 "GO:0001525" "angiogenesis" 0.966666666666667
0 0.259996311056039 2 6 "GO:0001649" "osteoblast differentiation" 0.91969696969697
0 0.115316215355884 4 9 "GO:0001666;GO:0036293;GO:0070482;GO:0009628" "response to abiotic stimulus" 0.928048780487805
0 0.043011274463597 2 12 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.74
0 0.183131202860352 2 13 "GO:0001736;GO:0007164" "establishment of planar polarity" 0.958653846153846
0 0.0727004312644606 3 7 "GO:0001817" "regulation of cytokine production" 0.842424242424242
