"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.000214108549003847 6 3 "GO:0000009" "alpha-1,6-mannosyltransferase activity" 0.00909090909090909
0 0.0892497313066026 6 4 "GO:0000026" "alpha-1,2-mannosyltransferase activity" 0.64965034965035
0 0.0713315327188867 5 47 "GO:0000030" "mannosyltransferase activity" 0.611923076923077
0 1.16987857936088e-05 3 79 "GO:0000049" "tRNA binding" 0
0 0.265427332061789 4 29 "GO:0000062;GO:0120227;GO:1901567;GO:1901681" "fatty-acyl-CoA binding" 0.853472222222222
0 0.131916638760085 2 75 "GO:0000146" "microfilament motor activity" 0.70952380952381
0 0.000476398191614705 2 35 "GO:0000149" "SNARE binding" 0.0120689655172414
0 5.65395899744864e-19 3 401 "GO:0000166;GO:0036094;GO:1901265" "small molecule binding" 0
0 3.47590798324681e-06 3 24 "GO:0000175;GO:0008408;GO:0016896;GO:0004527;GO:0004532;GO:0016796;GO:0004540" "ribonuclease activity" 0
0 0.160128414761057 3 18 "GO:0000217" "DNA secondary structure binding" 0.753611111111111
0 0.0543755957434214 2 123 "GO:0000287" "magnesium ion binding" 0.555128205128205
0 0.11799211036628 2 13 "GO:0000339" "RNA cap binding" 0.685493827160494
0 0.247800767664745 3 6 "GO:0000340" "RNA 7-methylguanosine cap binding" 0.834597156398104
0 0.1730786312765 2 5 "GO:0000403" "Y-form DNA binding" 0.755585106382979
0 0.968901073025763 2 595 "GO:0000978;GO:0000977;GO:0000987;GO:0000976;GO:0001067;GO:1990837;GO:0003690;GO:0043565" "double-stranded DNA binding" 1
0 0.554337654131172 2 67 "GO:0000981;GO:0003700" "DNA-binding transcription factor activity" 1
0 0.0436575768522326 2 5 "GO:0000993" "RNA polymerase II complex binding" 0.481981981981982
0 0.459981444228479 3 11 "GO:0001046" "core promoter sequence-specific DNA binding" 1
0 0.35776698537245 2 6 "GO:0001096;GO:0001091;GO:0140296" "RNA polymerase II general transcription initiation factor binding" 0.945414847161572
0 0.109554958150201 3 11 "GO:0001099;GO:0001098" "basal RNA polymerase II transcription machinery binding" 0.686363636363636
0 0.000780296600754682 3 9 "GO:0001221" "transcription coregulator binding" 0.0220588235294118
0 0.00179670422073141 2 4 "GO:0001223" "transcription coactivator binding" 0.05125
0 0.00686131693044084 3 4 "GO:0001530" "lipopolysaccharide binding" 0.137719298245614
0 0.00104446765699362 2 14 "GO:0001540" "amyloid-beta binding" 0.0263157894736842
0 0.106875909582341 3 8 "GO:0001618;GO:0140272" "virus receptor activity" 0.683881578947368
0 0.657342517085087 2 12 "GO:0001640;GO:0098988" "adenylate cyclase inhibiting G protein-coupled glutamate receptor activity" 1
0 0.373723113561737 2 12 "GO:0001653" "peptide receptor activity" 0.952370689655172
0 0.0394246247499627 2 28 "GO:0001664" "G protein-coupled receptor binding" 0.451428571428571
0 0.159482468821116 2 11 "GO:0001671;GO:0140677" "ATPase activator activity" 0.754748603351955
0 0.0115702849844805 3 13 "GO:0002020" "protease binding" 0.172222222222222
0 0.108259702395512 2 7 "GO:0002161" "aminoacyl-tRNA editing activity" 0.686601307189542
0 3.78896943367576e-20 3 5104 "GO:0003676;GO:0097159;GO:1901363;GO:0005488" "binding" 0
0 0.0153963645802891 2 2078 "GO:0003677" "DNA binding" 0.205487804878049
0 0.537479174080857 2 11 "GO:0003680" "minor groove of adenine-thymine-rich DNA binding" 1
0 0.172443448401895 2 30 "GO:0003682" "chromatin binding" 0.757486631016043
