"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.733018834288494 2 9 "GO:0000109;GO:1990391" "nucleotide-excision repair complex" 1
0 0.995747241147388 3 65 "GO:0000118" "histone deacetylase complex" 1
0 0.700639558407229 4 34 "GO:0000123;GO:0031248;GO:1902493" "acetyltransferase complex" 1
0 1 5 6 "GO:0000124;GO:0070461" "SAGA-type complex" 1
0 0.733018834288494 4 9 "GO:0000127;GO:0090576" "RNA polymerase III transcription regulator complex" 1
0 0.913543441316322 4 317 "GO:0000139" "Golgi membrane" 1
0 0.998602750481128 2 74 "GO:0000151" "ubiquitin ligase complex" 1
0 0.986070913006636 3 29 "GO:0000159;GO:0005963;GO:0008287;GO:1903293" "protein serine/threonine phosphatase complex" 1
0 1 3 7 "GO:0000164" "protein phosphatase type 1 complex" 1
0 1 2 6 "GO:0000176" "nuclear exosome (RNase complex)" 1
0 1 4 10 "GO:0000178;GO:1905354" "exosome (RNase complex)" 1
0 0.145066944597204 5 10 "GO:0000220;GO:0033179;GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 0.80462794034274
0 0.352561320703344 2 9 "GO:0000221;GO:0033180" "proton-transporting V-type ATPase, V1 domain" 1
0 1 2 5 "GO:0000242" "pericentriolar material" 1
0 0.352561320703344 3 9 "GO:0000243;GO:0005684;GO:0005681" "spliceosomal complex" 1
0 1 5 9 "GO:0000307;GO:1902554;GO:1902911;GO:0061695" "transferase complex, transferring phosphorus-containing groups" 1
0 0.519543048969947 5 5 "GO:0000325" "plant-type vacuole" 1
0 1 2 8 "GO:0000407" "phagophore assembly site" 1
0 1 2 11 "GO:0000421" "autophagosome membrane" 1
0 0.259074783321419 3 58 "GO:0000502;GO:1905369;GO:1905368" "peptidase complex" 1
0 0.962228943225414 2 35 "GO:0000776" "kinetochore" 1
0 0.0830504022490887 3 8 "GO:0000781" "chromosome, telomeric region" 0.750562742105359
0 0.856718981323304 2 112 "GO:0000785" "chromatin" 1
0 0.000947263088899542 3 21 "GO:0000786;GO:0032993;GO:0044815" "nucleosome" 0.0293651557558858
0 0.626727085634963 3 15 "GO:0000791" "euchromatin" 1
0 1 3 6 "GO:0000792" "heterochromatin" 1
0 0.371983931809786 2 64 "GO:0000794;GO:0000228;GO:0000793;GO:0005694" "chromosome" 1
0 1 4 9 "GO:0000835;GO:0000153;GO:0000836" "ER ubiquitin ligase complex" 1
0 1 2 5 "GO:0000839" "Hrd1p ubiquitin ligase ERAD-L complex" 1
0 0.911579384957775 2 28 "GO:0000922" "spindle pole" 1
0 0.802229287691156 4 21 "GO:0000932;GO:0036464;GO:0035770" "cytoplasmic ribonucleoprotein granule" 1
0 1 2 5 "GO:0000974" "Prp19 complex" 1
0 0.851794974582006 3 13 "GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702" "plasma membrane protein complex" 1
0 1 2 7 "GO:0001527" "microfibril" 1
0 1 4 8 "GO:0001533" "cornified envelope" 1
0 0.147082526729318 2 21 "GO:0001650" "fibrillar center" 0.80462794034274
0 0.000794700372382062 8 10 "GO:0001669;GO:0030141;GO:0099503" "secretory granule" 0.0293651557558858
0 0.105079990187261 3 19 "GO:0001725;GO:0042641;GO:0097517;GO:0032432" "stress fiber" 0.786605011440923
0 0.191562971645767 2 6 "GO:0001917" "photoreceptor inner segment" 0.989742020169796
0 0.585139064434783 2 6 "GO:0002102" "podosome" 1
0 0.828284678083784 2 12 "GO:0002116;GO:0043235" "semaphorin receptor complex" 1
0 0.0202860305907559 2 5 "GO:0002199" "zona pellucida receptor complex" 0.269514406420043
0 7.03422762356946e-05 2 89 "GO:0005576" "extracellular region" 0.0065418316899196
0 0.996343215185835 2 38 "GO:0005615" "extracellular space" 1
0 0.917813620895095 3 17 "GO:0005635;GO:0031967;GO:0031975" "organelle envelope" 1
0 0.871607948438557 2 97 "GO:0005654" "nucleoplasm" 1
0 0.546161120105122 2 13 "GO:0005667" "transcription regulator complex" 1
