"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 3 9 "GO:0000014;GO:0004520;GO:0004536" "endodeoxyribonuclease activity" 1
0 1 3 47 "GO:0000030" "mannosyltransferase activity" 1
0 0.271298600356331 2 79 "GO:0000049" "tRNA binding" 1
0 1 3 29 "GO:0000062;GO:0120227;GO:1901567;GO:1901681" "fatty-acyl-CoA binding" 1
0 1 2 75 "GO:0000146" "microfilament motor activity" 1
0 1 2 35 "GO:0000149" "SNARE binding" 1
0 1 5 24 "GO:0000175;GO:0008408;GO:0016896;GO:0004527;GO:0004532;GO:0016796;GO:0004540" "ribonuclease activity" 1
0 1 2 5 "GO:0000182" "rDNA binding" 1
0 0.0692585733764024 5 18 "GO:0000217" "DNA secondary structure binding" 1
0 1 3 5 "GO:0000268" "peroxisome targeting sequence binding" 1
0 1 5 123 "GO:0000287" "magnesium ion binding" 1
0 1 2 13 "GO:0000339" "RNA cap binding" 1
0 1 2 6 "GO:0000340" "RNA 7-methylguanosine cap binding" 1
0 0.0197202550394356 2 5 "GO:0000403" "Y-form DNA binding" 1
0 1 4 6 "GO:0000900;GO:0030371" "translation repressor activity, mRNA regulatory element binding" 1
0 0.0262489141352636 2 595 "GO:0000977;GO:0000976;GO:0001067;GO:1990837;GO:0003690;GO:0043565;GO:0000978;GO:0000987" "double-stranded DNA binding" 1
0 1 3 67 "GO:0000981;GO:0003700" "DNA-binding transcription factor activity" 1
0 1 3 5 "GO:0000993" "RNA polymerase II complex binding" 1
0 0.0428911990939211 3 11 "GO:0001046" "core promoter sequence-specific DNA binding" 1
0 1 3 6 "GO:0001091;GO:0140296;GO:0001096" "general transcription initiation factor binding" 1
0 1 2 11 "GO:0001099;GO:0001098" "basal RNA polymerase II transcription machinery binding" 1
0 1 2 9 "GO:0001221" "transcription coregulator binding" 1
0 1 3 14 "GO:0001540" "amyloid-beta binding" 1
0 1 2 8 "GO:0001618;GO:0140272" "virus receptor activity" 1
0 1 5 12 "GO:0001640;GO:0098988" "G protein-coupled glutamate receptor activity" 1
0 1 3 12 "GO:0001653" "peptide receptor activity" 1
0 0.105717786393737 3 28 "GO:0001664" "G protein-coupled receptor binding" 1
0 1 3 11 "GO:0001671;GO:0140677" "ATPase activator activity" 1
0 1 3 5 "GO:0001784;GO:0045309;GO:0051219" "phosphotyrosine residue binding" 1
0 1 3 11 "GO:0001786" "phosphatidylserine binding" 1
0 1 3 13 "GO:0002020" "protease binding" 1
0 1 2 14 "GO:0002039" "p53 binding" 1
0 1 4 5 "GO:0002058;GO:0002061;GO:0002054" "uracil binding" 1
0 1 3 7 "GO:0002161" "aminoacyl-tRNA editing activity" 1
0 0.0882053583863143 3 2078 "GO:0003677" "DNA binding" 1
0 1 2 11 "GO:0003680" "minor groove of adenine-thymine-rich DNA binding" 1
0 1 2 30 "GO:0003682" "chromatin binding" 1
0 1 4 5 "GO:0003684" "damaged DNA binding" 1
0 1 2 10 "GO:0003693" "P-element binding" 1
0 1 2 7 "GO:0003697" "single-stranded DNA binding" 1
0 1 2 37 "GO:0003712" "transcription coregulator activity" 1
0 1 2 7 "GO:0003713" "transcription coactivator activity" 1
0 1 3 11 "GO:0003714" "transcription corepressor activity" 1
0 0.0975648399981948 3 447 "GO:0003723" "RNA binding" 1
0 1 2 25 "GO:0003729" "mRNA binding" 1
0 1 3 7 "GO:0003730" "mRNA 3'-UTR binding" 1
0 1 2 64 "GO:0003735" "structural constituent of ribosome" 1
0 0.0692585733764024 3 18 "GO:0003743" "translation initiation factor activity" 1
0 1 3 42 "GO:0003746" "translation elongation factor activity" 1
0 1 3 17 "GO:0003755;GO:0016859" "peptidyl-prolyl cis-trans isomerase activity" 1
0 1 4 5 "GO:0003756;GO:0016864" "intramolecular oxidoreductase activity, transposing S-S bonds" 1
0 1 2 26 "GO:0003777" "microtubule motor activity" 1
0 1 4 67 "GO:0003779;GO:0008092" "cytoskeletal protein binding" 1
0 1 2 5 "GO:0003873" "6-phosphofructo-2-kinase activity" 1
0 1 7 142 "GO:0003924;GO:0017111;GO:0016462;GO:0016818;GO:0016817" "pyrophosphatase activity" 1
0 1 2 6 "GO:0003925" "G protein activity" 1
0 1 2 8 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 1
0 1 2 15 "GO:0003951" "NAD+ kinase activity" 1
0 1 2 6 "GO:0003980" "UDP-glucose:glycoprotein glucosyltransferase activity" 1
0 1 3 5 "GO:0003985;GO:0016453" "acetyl-CoA C-acetyltransferase activity" 1
0 1 2 9 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 1
0 1 4 14 "GO:0003995" "acyl-CoA dehydrogenase activity" 1
0 1 3 5 "GO:0003997" "acyl-CoA oxidase activity" 1
0 1 2 5 "GO:0004016" "adenylate cyclase activity" 1
0 1 2 5 "GO:0004017" "adenylate kinase activity" 1
0 1 3 8 "GO:0004022;GO:0018455" "alcohol dehydrogenase (NAD+) activity" 1
0 1 4 23 "GO:0004029;GO:0004030;GO:0016620" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" 1
0 1 2 6 "GO:0004035" "alkaline phosphatase activity" 1
0 1 3 8 "GO:0004046" "aminoacylase activity" 1
0 1 2 5 "GO:0004068" "aspartate 1-decarboxylase activity" 1
0 1 4 7 "GO:0004069" "L-aspartate:2-oxoglutarate aminotransferase activity" 1
0 1 2 5 "GO:0004096" "catalase activity" 1
0 1 4 6 "GO:0004108;GO:0036440" "citrate (Si)-synthase activity" 1
0 1 6 8 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 1
0 1 3 7 "GO:0004134;GO:0004133" "glycogen debranching enzyme activity" 1
0 1 2 5 "GO:0004169" "dolichyl-phosphate-mannose-protein mannosyltransferase activity" 1
0 1 4 166 "GO:0004175" "endopeptidase activity" 1
