"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 5.96364336027706e-09 6 17 "GO:0000038" "very long-chain fatty acid metabolic process" 0
0 0.308790053670151 5 6 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "mitotic sister chromatid segregation" 1
0 0.772110878737393 4 11 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 1
0 0.416715258480264 7 6 "GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653" "establishment of mitotic spindle orientation" 1
0 0.0596395031817662 6 6 "GO:0000147;GO:0030866;GO:0044396;GO:0030036;GO:0030865" "cortical cytoskeleton organization" 0.789393939393939
0 0.102849350072475 2 5 "GO:0000154" "rRNA modification" 0.905681818181818
0 0.268922259338201 2 22 "GO:0000165" "MAPK cascade" 1
0 0.319114268710819 2 37 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 1
0 0.309277162102763 4 59 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 1
0 0.211177136531057 7 5 "GO:0000245" "spliceosomal complex assembly" 1
0 0.00605986326207164 5 5 "GO:0000266;GO:0048285" "organelle fission" 0.304545454545455
0 0.240082795165349 2 32 "GO:0000272;GO:0005976;GO:0016052;GO:0005975" "carbohydrate metabolic process" 1
0 0.732712151290135 2 21 "GO:0000278;GO:0007049" "cell cycle" 1
0 0.746495413295118 4 20 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of mRNA metabolic process" 1
0 0.796318633774187 2 36 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing, via transesterification reactions" 1
0 0.207223491576989 5 6 "GO:0000723;GO:0032200" "telomere maintenance" 1
0 0.566818480922334 3 13 "GO:0000724;GO:0000725;GO:0006302;GO:0006310" "DNA recombination" 1
0 0.311555130022776 2 14 "GO:0001501;GO:0048731" "system development" 1
0 0.636560232116816 2 11 "GO:0001504;GO:0001505;GO:0006836;GO:0098657" "regulation of neurotransmitter levels" 1
0 0.0238436687975035 6 5 "GO:0001516;GO:0006693;GO:0046457;GO:0006692;GO:0006690;GO:0033559;GO:0006636;GO:0046456" "prostaglandin metabolic process" 0.578571428571429
0 0.267849606448024 3 25 "GO:0001525" "angiogenesis" 1
0 0.0907438699879932 3 6 "GO:0001558;GO:0040008" "regulation of cell growth" 0.884146341463415
0 0.0549463651916988 2 6 "GO:0001649" "osteoblast differentiation" 0.753125
0 0.638068671061142 5 9 "GO:0001656" "metanephros development" 1
0 0.34890848973989 3 9 "GO:0001666;GO:0036293;GO:0070482;GO:0009628" "response to abiotic stimulus" 1
0 0.218905959368522 2 7 "GO:0001676" "long-chain fatty acid metabolic process" 1
0 0.0214055336485802 2 13 "GO:0001736;GO:0007164" "establishment of planar polarity" 0.557894736842105
0 0.759542530320516 6 10 "GO:0001745;GO:0048592;GO:0090596;GO:0009887" "animal organ morphogenesis" 1
0 0.330274814986622 2 14 "GO:0001764" "neuron migration" 1
0 0.00026967942549669 6 7 "GO:0001778;GO:0007009" "plasma membrane repair" 0.0375
0 0.137207524552286 2 16 "GO:0001822" "kidney development" 1
0 0.496590225157322 5 6 "GO:0001843;GO:0060606;GO:0035148" "neural tube closure" 1
0 0.660178414785302 3 25 "GO:0001932;GO:0031399;GO:0042325;GO:0032268;GO:0019220;GO:0051246;GO:0051174" "regulation of cellular protein metabolic process" 1
0 0.48256409709824 4 8 "GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0051248;GO:0045936;GO:0010563" "negative regulation of cellular protein metabolic process" 1
0 0.464108392142787 3 13 "GO:0002009;GO:0048729" "morphogenesis of an epithelium" 1
0 0.0622772630107932 3 11 "GO:0002088" "lens development in camera-type eye" 0.764285714285714
0 0.539334885560788 2 6 "GO:0002118" "aggressive behavior" 1
0 0.0602515724941295 2 8 "GO:0002119;GO:0002164" "larval development" 0.772058823529412
0 0.000668036474742692 4 10 "GO:0002218;GO:0002253;GO:0045089;GO:0031349;GO:0045088;GO:0031347;GO:0080134" "regulation of defense response" 0.08
0 0.0202416027600976 3 6 "GO:0002221;GO:0002764" "pattern recognition receptor signaling pathway" 0.566666666666667
0 0.0127206066406977 3 12 "GO:0002250;GO:0006955" "immune response" 0.436666666666667
0 0.00221582706479296 2 6 "GO:0002252" "immune effector process" 0.171428571428571
0 0.00309049315769091 1 28 "GO:0002376" "immune system process" 0.177777777777778
0 0.00372990749858989 3 13 "GO:0002833;GO:0032103;GO:0002831;GO:0032101" "regulation of response to biotic stimulus" 0.195
0 0.141397039789129 2 28 "GO:0003008" "system process" 0.999019607843137
0 0.0504776256657912 2 10 "GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0055085" "amino acid transport" 0.743548387096774
0 0.412310394850309 4 29 "GO:0006259" "DNA metabolic process" 1
0 0.313108666803633 5 22 "GO:0006281;GO:0006974;GO:0033554;GO:0051716" "cellular response to DNA damage stimulus" 1
0 0.0663573789884955 8 24 "GO:0006364;GO:0016072;GO:0034470;GO:0034660" "ncRNA processing" 0.739473684210526
0 0.481437032762064 4 78 "GO:0006396;GO:0016070" "RNA metabolic process" 1
0 0.0231346537171852 2 101 "GO:0006464;GO:0036211;GO:0044267;GO:0019538;GO:0043412;GO:1901564" "organonitrogen compound metabolic process" 0.5925
0 0.0408028499798614 3 10 "GO:0006486;GO:0043413;GO:0070085" "protein glycosylation" 0.826086956521739
0 2.89025076051425e-07 3 46 "GO:0006629;GO:0006631;GO:0032787;GO:0044255;GO:0019752;GO:0043436;GO:0006082;GO:0044281" "small molecule metabolic process" 0
