"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.03705984748295 2 65 "GO:0000118" "histone deacetylase complex" 0.65
0 0.64845471083472 2 401 "GO:0000943" "retrotransposon nucleocapsid" 1
0 0.0121153337550719 2 8 "GO:0001533" "cornified envelope" 0.566666666666667
0 0.186153033411272 2 269 "GO:0005737" "cytoplasm" 0.872727272727273
0 0.000136085547913874 3 168 "GO:0005886" "plasma membrane" 0
0 0.00639461568744298 2 3 "GO:0008250" "oligosaccharyltransferase complex" 0.45
0 0.0159231920508772 2 619 "GO:0016020" "membrane" 0.5
0 0.177889289385067 1 459 "GO:0032991" "protein-containing complex" 0.94
0 0.142618607820029 2 72 "GO:0098796" "membrane protein complex" 0.95
0 0.520606331601994 1 2818 "GO:0110165" "cellular anatomical entity" 1
0 0.0746682789005395 2 142 "GO:0140513" "nuclear protein-containing complex" 0.835714285714286
0 0.0315660355210714 2 15 "GO:0140534" "endoplasmic reticulum protein-containing complex" 0.69
0 0.0915466265625199 2 298 "GO:1902494" "catalytic complex" 0.80625
0 0.230912167704055 3 123 "GO:1990234" "transferase complex" 0.904166666666667
0 1 2 3 "GO:0000015" "phosphopyruvate hydratase complex" 1
0 1 2 9 "GO:0000109" "nucleotide-excision repair complex" 1
0 1 3 34 "GO:0000123;GO:0031248;GO:1902493" "histone acetyltransferase complex" 1
0 1 5 6 "GO:0000124;GO:0070461" "SAGA-type complex" 1
0 1 3 9 "GO:0000127;GO:0090576" "RNA polymerase III transcription regulator complex" 1
0 1 2 4 "GO:0000138" "Golgi trans cisterna" 1
0 1 3 356 "GO:0000139;GO:0098588" "bounding membrane of organelle" 1
0 1 2 74 "GO:0000151" "ubiquitin ligase complex" 1
0 1 2 7 "GO:0000164" "protein phosphatase type 1 complex" 1
0 1 4 5 "GO:0000172;GO:0005732;GO:1902555;GO:1905348" "endoribonuclease complex" 1
0 1 3 6 "GO:0000176" "nuclear exosome (RNase complex)" 1
0 1 2 4 "GO:0000177" "cytoplasmic exosome (RNase complex)" 1
0 1 4 10 "GO:0000178;GO:1905354" "exosome (RNase complex)" 1
0 1 3 10 "GO:0000220;GO:0033179;GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 1
0 1 2 9 "GO:0000221;GO:0033180" "proton-transporting V-type ATPase, V1 domain" 1
0 1 2 5 "GO:0000242" "pericentriolar material" 1
0 1 4 9 "GO:0000243;GO:0005684;GO:0005681" "spliceosomal complex" 1
0 1 3 3 "GO:0000274;GO:0045265" "mitochondrial proton-transporting ATP synthase, stator stalk" 1
0 1 3 9 "GO:0000307;GO:1902554;GO:1902911;GO:0061695" "transferase complex, transferring phosphorus-containing groups" 1
0 1 2 5 "GO:0000325" "plant-type vacuole" 1
0 1 2 3 "GO:0000346" "transcription export complex" 1
0 1 2 8 "GO:0000407" "phagophore assembly site" 1
0 1 2 11 "GO:0000421" "autophagosome membrane" 1
0 1 4 58 "GO:0000502;GO:1905369;GO:1905368" "peptidase complex" 1
0 1 2 23 "GO:0000775" "chromosome, centromeric region" 1
0 1 3 35 "GO:0000776" "kinetochore" 1
0 1 2 8 "GO:0000781" "chromosome, telomeric region" 1
0 1 2 112 "GO:0000785" "chromatin" 1
