name	term	lev	seq	value
"pericentriolar material"	GO:0000242	2	g8403	0
"pericentriolar material"	GO:0000242	2	g85248	0
"pericentriolar material"	GO:0000242	2	g28106	0
"pericentriolar material"	GO:0000242	2	g27895	0
"pericentriolar material"	GO:0000242	2	g20272	0
"spliceosomal complex"	GO:0000243;GO:0005684;GO:0005681	5	g115826	0
"spliceosomal complex"	GO:0000243;GO:0005684;GO:0005681	5	g58427	0
"spliceosomal complex"	GO:0000243;GO:0005684;GO:0005681	5	g58429	0
"spliceosomal complex"	GO:0000243;GO:0005684;GO:0005681	5	g1941	0
"spliceosomal complex"	GO:0000243;GO:0005684;GO:0005681	5	g91318	0
"spliceosomal complex"	GO:0000243;GO:0005684;GO:0005681	5	g91377	0
"spliceosomal complex"	GO:0000243;GO:0005684;GO:0005681	5	g58428	0
"spliceosomal complex"	GO:0000243;GO:0005684;GO:0005681	5	g1940	0
"spliceosomal complex"	GO:0000243;GO:0005684;GO:0005681	5	g140457	0
"ubiquitin ligase complex"	GO:0000151	2	g105450	0
"ubiquitin ligase complex"	GO:0000151	2	g35948	0
"ubiquitin ligase complex"	GO:0000151	2	g105495	0
"ubiquitin ligase complex"	GO:0000151	2	g23760	0
"ubiquitin ligase complex"	GO:0000151	2	g135144	0
"ubiquitin ligase complex"	GO:0000151	2	g13418	0
"ubiquitin ligase complex"	GO:0000151	2	g62459	0
"ubiquitin ligase complex"	GO:0000151	2	g20270	0
"ubiquitin ligase complex"	GO:0000151	2	g22830	0
"ubiquitin ligase complex"	GO:0000151	2	g104368	0
"ubiquitin ligase complex"	GO:0000151	2	g20329	0
"ubiquitin ligase complex"	GO:0000151	2	g26914	0
"ubiquitin ligase complex"	GO:0000151	2	g20328	0
"ubiquitin ligase complex"	GO:0000151	2	g73205	0
"ubiquitin ligase complex"	GO:0000151	2	g25422	0
"ubiquitin ligase complex"	GO:0000151	2	g137149	0
"ubiquitin ligase complex"	GO:0000151	2	g26895	0
"ubiquitin ligase complex"	GO:0000151	2	g16172	0
"ubiquitin ligase complex"	GO:0000151	2	g51134	0
"ubiquitin ligase complex"	GO:0000151	2	g44865	0
"ubiquitin ligase complex"	GO:0000151	2	g103028	0
"ubiquitin ligase complex"	GO:0000151	2	g3949	0
"ubiquitin ligase complex"	GO:0000151	2	g18158	0
"ubiquitin ligase complex"	GO:0000151	2	g7897	0
"ubiquitin ligase complex"	GO:0000151	2	g35582	0
"ubiquitin ligase complex"	GO:0000151	2	g37498	0
"ubiquitin ligase complex"	GO:0000151	2	g37491	0
"ubiquitin ligase complex"	GO:0000151	2	g26877	0
"ubiquitin ligase complex"	GO:0000151	2	g42263	0
"ubiquitin ligase complex"	GO:0000151	2	g36380	0
"ubiquitin ligase complex"	GO:0000151	2	g43143	0
"ubiquitin ligase complex"	GO:0000151	2	g9309	0
"ubiquitin ligase complex"	GO:0000151	2	g91259	0
"ubiquitin ligase complex"	GO:0000151	2	g35979	0
"ubiquitin ligase complex"	GO:0000151	2	g16169	0
"ubiquitin ligase complex"	GO:0000151	2	g28134	0
"ubiquitin ligase complex"	GO:0000151	2	g3954	0
"ubiquitin ligase complex"	GO:0000151	2	g150725	0
"ubiquitin ligase complex"	GO:0000151	2	g30932	0
"ubiquitin ligase complex"	GO:0000151	2	g112886	0
"ubiquitin ligase complex"	GO:0000151	2	g30943	0
"ubiquitin ligase complex"	GO:0000151	2	g84270	0
"ubiquitin ligase complex"	GO:0000151	2	g33761	0
"ubiquitin ligase complex"	GO:0000151	2	g1897	0
"ubiquitin ligase complex"	GO:0000151	2	g119418	0
"ubiquitin ligase complex"	GO:0000151	2	g39866	0
"ubiquitin ligase complex"	GO:0000151	2	g40809	0
"ubiquitin ligase complex"	GO:0000151	2	g13422	0
"ubiquitin ligase complex"	GO:0000151	2	g137662	0
"ubiquitin ligase complex"	GO:0000151	2	g9331	0
"ubiquitin ligase complex"	GO:0000151	2	g9305	0
"ubiquitin ligase complex"	GO:0000151	2	g20271	0
"ubiquitin ligase complex"	GO:0000151	2	g25711	0
"ubiquitin ligase complex"	GO:0000151	2	g56698	0
"ubiquitin ligase complex"	GO:0000151	2	g130791	0
"ubiquitin ligase complex"	GO:0000151	2	g137663	0
"ubiquitin ligase complex"	GO:0000151	2	g12094	0
"ubiquitin ligase complex"	GO:0000151	2	g25694	0
"ubiquitin ligase complex"	GO:0000151	2	g12058	0
"ubiquitin ligase complex"	GO:0000151	2	g22862	0
"ubiquitin ligase complex"	GO:0000151	2	g90295	0
"ubiquitin ligase complex"	GO:0000151	2	g23756	0
"ubiquitin ligase complex"	GO:0000151	2	g16761	0
"ubiquitin ligase complex"	GO:0000151	2	g36400	0
"ubiquitin ligase complex"	GO:0000151	2	g111226	0
"ubiquitin ligase complex"	GO:0000151	2	g111209	0
"ubiquitin ligase complex"	GO:0000151	2	g40588	0
"ubiquitin ligase complex"	GO:0000151	2	g40589	0
"ubiquitin ligase complex"	GO:0000151	2	g15156	0
"ubiquitin ligase complex"	GO:0000151	2	g15155	0
"ubiquitin ligase complex"	GO:0000151	2	g62256	0
"ubiquitin ligase complex"	GO:0000151	2	g33560	0
"ubiquitin ligase complex"	GO:0000151	2	g51633	0
