"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.0108313530512325 3 170 "GO:0000166;GO:0036094;GO:1901265" "small molecule binding" 0.75
0 0.00336356903645289 6 5 "GO:0004035" "alkaline phosphatase activity" 1
0 0.0539483774780886 2 33 "GO:0004725;GO:0004721" "phosphoprotein phosphatase activity" 0.835
0 0.0900406106321251 1 98 "GO:0005198" "structural molecule activity" 0.995454545454545
0 0.0139987666488832 2 14 "GO:0005199" "structural constituent of cell wall" 0.7
0 0.00883339677878689 4 152 "GO:0005524;GO:0032559;GO:0035639;GO:0030554;GO:0032555;GO:0043168;GO:0017076;GO:0032553;GO:0097367" "carbohydrate derivative binding" 0.933333333333333
0 0.266301220277307 2 128 "GO:0016491" "oxidoreductase activity" 1
0 0.126249800502225 2 456 "GO:0016787" "hydrolase activity" 1
0 0.016192485733264 3 136 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.658333333333333
0 0.00397795886413466 3 65 "GO:0016791;GO:0042578" "phosphoric ester hydrolase activity" 0.675
0 0.276378557181574 2 160 "GO:0022857;GO:0005215" "transporter activity" 1
0 0.0363761614185666 2 344 "GO:0043167" "ion binding" 0.805555555555556
0 0.0260240490179586 4 13 "GO:0046943;GO:0005342" "organic acid transmembrane transporter activity" 0.68125
0 0.02110476160737 2 9 "GO:0051213;GO:0016702;GO:0016701" "dioxygenase activity" 0.685714285714286
0 0.384327979676723 2 309 "GO:0140096" "catalytic activity, acting on a protein" 1
0 1 5 24 "GO:0000030" "mannosyltransferase activity" 1
0 1 5 24 "GO:0000049" "tRNA binding" 1
0 1 2 8 "GO:0000062;GO:0120227;GO:1901567;GO:1901681" "fatty-acyl-CoA binding" 1
0 1 2 32 "GO:0000146" "microfilament motor activity" 1
0 1 3 12 "GO:0000149" "SNARE binding" 1
0 1 3 8 "GO:0000175;GO:0008408;GO:0016896;GO:0004527;GO:0004532;GO:0016796;GO:0004540" "ribonuclease activity" 1
0 1 2 10 "GO:0000217" "DNA secondary structure binding" 1
0 1 5 49 "GO:0000287" "magnesium ion binding" 1
0 1 2 5 "GO:0000339" "RNA cap binding" 1
0 1 2 246 "GO:0000976;GO:0001067;GO:1990837;GO:0003690;GO:0043565" "sequence-specific DNA binding" 1
0 1 2 195 "GO:0000978;GO:0000977;GO:0000987" "RNA polymerase II transcription regulatory region sequence-specific DNA binding" 1
0 1 6 9 "GO:0001046" "core promoter sequence-specific DNA binding" 1
0 1 2 7 "GO:0001540" "amyloid-beta binding" 1
0 1 5 7 "GO:0001640;GO:0098988" "adenylate cyclase inhibiting G protein-coupled glutamate receptor activity" 1
0 1 2 25 "GO:0001653" "peptide receptor activity" 1
0 1 2 22 "GO:0001664" "G protein-coupled receptor binding" 1
0 1 2 6 "GO:0001786" "phosphatidylserine binding" 1
0 1 4 714 "GO:0003677" "DNA binding" 1
0 1 6 5 "GO:0003680" "minor groove of adenine-thymine-rich DNA binding" 1
0 1 2 12 "GO:0003682" "chromatin binding" 1
0 1 2 14 "GO:0003693" "P-element binding" 1
0 1 2 6 "GO:0003697" "single-stranded DNA binding" 1
0 1 2 41 "GO:0003700;GO:0000981" "DNA-binding transcription factor activity" 1
0 1 2 26 "GO:0003712" "transcription coregulator activity" 1
0 1 2 11 "GO:0003713" "transcription coactivator activity" 1
0 1 3 6 "GO:0003714" "transcription corepressor activity" 1
0 1 4 176 "GO:0003723" "RNA binding" 1
0 1 2 15 "GO:0003729" "mRNA binding" 1
0 1 2 26 "GO:0003735" "structural constituent of ribosome" 1
0 1 2 11 "GO:0003743" "translation initiation factor activity" 1
0 1 2 11 "GO:0003746" "translation elongation factor activity" 1
0 1 2 9 "GO:0003777" "microtubule motor activity" 1
0 1 2 33 "GO:0003779;GO:0008092" "cytoskeletal protein binding" 1
0 1 5 68 "GO:0003924;GO:0017111;GO:0016462;GO:0016818;GO:0016817" "pyrophosphatase activity" 1
0 1 2 5 "GO:0003925" "G protein activity" 1
0 1 2 5 "GO:0003951" "NAD+ kinase activity" 1
0 1 5 9 "GO:0004033" "aldo-keto reductase (NADP) activity" 1
0 1 5 5 "GO:0004062" "aryl sulfotransferase activity" 1
0 1 2 5 "GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 1
0 1 2 94 "GO:0004175" "endopeptidase activity" 1
0 1 3 8 "GO:0004177" "aminopeptidase activity" 1
0 1 3 19 "GO:0004180" "carboxypeptidase activity" 1
0 1 2 10 "GO:0004181;GO:0008235" "metallocarboxypeptidase activity" 1
