"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.0225164177900528 1 4 "GO:0000003" "reproduction" 0.577272727272727
0 0.157483692903959 6 10 "GO:0000012" "single strand break repair" 0.94296875
0 0.290096413489744 3 16 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "mitotic sister chromatid segregation" 0.973214285714286
0 0.397750335855198 3 22 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 1
0 0.0696537841382088 3 5 "GO:0000154" "rRNA modification" 0.764893617021277
0 0.067933102268328 2 36 "GO:0000165" "MAPK cascade" 0.768478260869565
0 0.326965118827752 2 20 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.968539325842697
0 0.0615000202044174 5 89 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.772619047619048
0 0.497118125448197 4 111 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 1
0 0.0879699499235524 2 14 "GO:0000245" "spliceosomal complex assembly" 0.806730769230769
0 0.0522610756617821 3 11 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.742105263157895
0 0.113064535866012 6 108 "GO:0000375;GO:0008380;GO:0000398;GO:0000377;GO:0006397" "RNA splicing" 0.855172413793103
0 0.09489471891964 6 48 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of mRNA metabolic process" 0.814814814814815
0 0.237813042710229 4 11 "GO:0001501" "skeletal system development" 0.94625
0 0.236372184184086 2 11 "GO:0001505" "regulation of neurotransmitter levels" 0.956329113924051
0 0.317074895611862 3 52 "GO:0001525" "angiogenesis" 0.979310344827586
0 0.0106204657308869 4 4 "GO:0001675;GO:0010927;GO:0033363;GO:0016050" "vesicle organization" 0.415384615384615
0 0.00597495845164919 5 5 "GO:0001700" "embryonic development via the syncytial blastoderm" 0.333333333333333
0 0.102819723417137 4 8 "GO:0001702;GO:0007369" "gastrulation" 0.842727272727273
0 0.454825377813248 5 30 "GO:0001745;GO:0048592;GO:0090596;GO:0009887" "animal organ morphogenesis" 1
0 0.0234598703217918 3 5 "GO:0001751" "compound eye photoreceptor cell differentiation" 0.569565217391304
0 0.0553022677205865 3 13 "GO:0001754;GO:0046530;GO:0030182" "photoreceptor cell differentiation" 0.771794871794872
0 0.163705037353841 3 43 "GO:0001932;GO:0031399;GO:0042325;GO:0051246;GO:0019220;GO:0051174" "regulation of protein metabolic process" 0.923880597014925
0 0.00775021482269816 2 6 "GO:0001945" "lymph vessel development" 0.340909090909091
0 0.012035169647122 2 3 "GO:0001946" "lymphangiogenesis" 0.376470588235294
0 0.00565015081889863 4 7 "GO:0001947" "heart looping" 0.34375
0 0.0265528999391678 2 37 "GO:0002009;GO:0048729" "morphogenesis of an epithelium" 0.561538461538462
0 0.0753066500506781 3 8 "GO:0002011" "morphogenesis of an epithelial sheet" 0.76
0 0.00479539743097014 7 7 "GO:0002028;GO:0010959;GO:0043269" "regulation of sodium ion transport" 0.314285714285714
0 0.0318507669712115 4 3 "GO:0002040" "sprouting angiogenesis" 0.646296296296296
0 0.414149159677985 3 24 "GO:0002164;GO:0009791" "post-embryonic development" 1
0 0.221345150941273 3 11 "GO:0002165" "instar larval or pupal development" 0.951948051948052
0 0.108316743431841 4 5 "GO:0002168" "instar larval development" 0.854464285714286
0 0.312491426274191 2 20 "GO:0002218;GO:0002253;GO:0045089;GO:0045088" "activation of immune response" 0.986046511627907
0 0.0754637132776331 6 5 "GO:0002225;GO:0002702;GO:0002760;GO:0002699;GO:0010628;GO:0002922" "positive regulation of gene expression" 0.746078431372549
0 0.606932872430557 1 59 "GO:0002376" "immune system process" 1
0 0.186652027941961 3 37 "GO:0002682;GO:0048583;GO:0050776" "regulation of immune system process" 0.932638888888889
0 0.0894382828656112 4 6 "GO:0002784;GO:0002700;GO:0002697;GO:0002759;GO:0002920" "regulation of immune effector process" 0.80188679245283
0 0.121928515834674 5 28 "GO:0002831;GO:0031347;GO:0032101;GO:0080134;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0048584;GO:0002684" "positive regulation of immune system process" 0.873728813559322
0 0.00147893447480622 2 10 "GO:0003006" "developmental process involved in reproduction" 0.183333333333333
0 0.0678065563163414 2 46 "GO:0003008" "system process" 0.784444444444444
0 0.0138598390620029 3 11 "GO:0003143;GO:0060562" "embryonic heart tube morphogenesis" 0.407894736842105
0 0.00433612711473486 2 18 "GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0055085" "amino acid transport" 0.3
0 0.0645570650140873 4 9 "GO:0003401;GO:0060560" "axis elongation" 0.787209302325581
0 0.591285342398628 3 74 "GO:0006259" "DNA metabolic process" 1
0 0.46538001377242 4 43 "GO:0006281" "DNA repair" 1
0 0.304028217176382 2 29 "GO:0006364;GO:0016072" "rRNA processing" 0.986470588235294
0 0.212686531397307 4 153 "GO:0006396" "RNA processing" 0.948026315789474
0 0.186580539159082 3 11 "GO:0006811" "ion transport" 0.945070422535211
0 0.199501793075898 2 130 "GO:0006950;GO:0050896" "response to stimulus" 0.936486486486486
0 0.564536056847451 3 65 "GO:0006974;GO:0033554;GO:0051716" "cellular response to stress" 1
0 0.0114080375733699 2 7 "GO:0006979" "response to oxidative stress" 0.393333333333333
