name	term	lev	seq	value
"tRNA wobble base modification"	GO:0002098;GO:0002097	4	g2490	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	4	g9501	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	4	g22084	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	4	g36051	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	4	g51752	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	4	g108670	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	4	g109427	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	4	g137744	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	4	g31591	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	4	g31593	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	4	g34332	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	4	g45468	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	4	g115233	0
"tRNA wobble base modification"	GO:0002098;GO:0002097	4	g21756	0
"regulation of ion transport"	GO:0002028;GO:0010959;GO:0043269	5	g14224	0
"regulation of ion transport"	GO:0002028;GO:0010959;GO:0043269	5	g14610	0
"regulation of ion transport"	GO:0002028;GO:0010959;GO:0043269	5	g27961	0
"regulation of ion transport"	GO:0002028;GO:0010959;GO:0043269	5	g85684	0
"regulation of ion transport"	GO:0002028;GO:0010959;GO:0043269	5	g89542	0
"regulation of ion transport"	GO:0002028;GO:0010959;GO:0043269	5	g137243	0
"regulation of ion transport"	GO:0002028;GO:0010959;GO:0043269	5	g137336	0
"cellular amide metabolic process"	GO:0043603	3	g898	0
"cellular amide metabolic process"	GO:0043603	3	g1754	0
"cellular amide metabolic process"	GO:0043603	3	g9810	0
"cellular amide metabolic process"	GO:0043603	3	g18960	0
"cellular amide metabolic process"	GO:0043603	3	g18974	0
"cellular amide metabolic process"	GO:0043603	3	g21654	0
"cellular amide metabolic process"	GO:0043603	3	g38786	0
"cellular amide metabolic process"	GO:0043603	3	g42844	0
"cellular amide metabolic process"	GO:0043603	3	g45242	0
"cellular amide metabolic process"	GO:0043603	3	g51806	0
"cellular amide metabolic process"	GO:0043603	3	g51998	0
"cellular amide metabolic process"	GO:0043603	3	g58503	0
"cellular amide metabolic process"	GO:0043603	3	g67692	0
"cellular amide metabolic process"	GO:0043603	3	g68732	0
"cellular amide metabolic process"	GO:0043603	3	g77255	0
"cellular amide metabolic process"	GO:0043603	3	g83230	0
"cellular amide metabolic process"	GO:0043603	3	g90723	0
"cellular amide metabolic process"	GO:0043603	3	g91194	0
"cellular amide metabolic process"	GO:0043603	3	g113123	0
"cellular amide metabolic process"	GO:0043603	3	g128210	0
"cellular amide metabolic process"	GO:0043603	3	g140520	0
"cellular amide metabolic process"	GO:0043603	3	g142014	0
"cellular amide metabolic process"	GO:0043603	3	g142371	0
"cellular amide metabolic process"	GO:0043603	3	g143251	0
"cellular amide metabolic process"	GO:0043603	3	g147938	0
"cellular amide metabolic process"	GO:0043603	3	g148232	0
"cellular amide metabolic process"	GO:0043603	3	g157810	0
"cellular amide metabolic process"	GO:0043603	3	g162602	0
"cellular amide metabolic process"	GO:0043603	3	g21653	0
"cellular amide metabolic process"	GO:0043603	3	g114898	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g5153	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g9370	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g9450	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g12291	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g16404	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g19503	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g20658	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g20725	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g21133	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g22697	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g22955	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g23147	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g26526	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g27531	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g29542	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g29541	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g29540	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g32388	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g35708	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g37290	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g37292	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g37718	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g38179	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g40017	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g41693	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g41692	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g57760	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g61164	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g72104	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g96844	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g108492	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g110702	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g127359	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g127721	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g129908	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g136737	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g148405	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g157835	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g57365	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g89252	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g127104	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g128113	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g134633	0
"mitotic cytokinesis"	GO:0000281;GO:0061640;GO:0000910	3	g148013	0
"spliceosomal complex assembly"	GO:0000245	3	g24959	0
"spliceosomal complex assembly"	GO:0000245	3	g24961	0
"spliceosomal complex assembly"	GO:0000245	3	g27794	0
"spliceosomal complex assembly"	GO:0000245	3	g27843	0
"spliceosomal complex assembly"	GO:0000245	3	g29262	0
"spliceosomal complex assembly"	GO:0000245	3	g59925	0
"spliceosomal complex assembly"	GO:0000245	3	g62891	0
"spliceosomal complex assembly"	GO:0000245	3	g65489	0
"spliceosomal complex assembly"	GO:0000245	3	g69441	0
"spliceosomal complex assembly"	GO:0000245	3	g91162	0
"spliceosomal complex assembly"	GO:0000245	3	g91163	0
"spliceosomal complex assembly"	GO:0000245	3	g113441	0
"spliceosomal complex assembly"	GO:0000245	3	g124027	0
"spliceosomal complex assembly"	GO:0000245	3	g157953	0
"spliceosomal complex assembly"	GO:0000245	3	g144887	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g769	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g9847	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g9848	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g14517	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g26418	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g26465	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g26700	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g30952	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g31039	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g45537	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g45814	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g48505	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g49392	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g56938	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g57072	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g58899	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g59075	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g65099	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g66718	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g71989	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g83015	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g84395	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g93463	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g102356	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g102364	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g103286	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g110512	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g137566	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g140896	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g140897	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g142537	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g143660	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g143886	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g146084	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g146085	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g18930	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g29062	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g102357	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g113926	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g115321	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g158825	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g99405	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g8224	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g64793	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g64792	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g64926	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g84807	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g113035	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g132987	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g133278	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g133395	0
"carbohydrate metabolic process"	GO:0000272;GO:0005976;GO:0016052;GO:0005975	3	g144539	0
"ribosomal small subunit assembly"	GO:0000028	3	g48	0
"ribosomal small subunit assembly"	GO:0000028	3	g17753	0
"ribosomal small subunit assembly"	GO:0000028	3	g49529	0
"ribosomal small subunit assembly"	GO:0000028	3	g51992	0
"ribosomal small subunit assembly"	GO:0000028	3	g51991	0
"ribosomal small subunit assembly"	GO:0000028	3	g113999	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g301	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g305	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g299	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g1289	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g1446	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g1465	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g1464	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g2416	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g2490	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g2623	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g2716	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g2880	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g4052	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g6790	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g7272	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g9501	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g9980	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g9989	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g10418	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g10936	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g11995	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g11992	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g12190	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g13825	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g13833	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g13917	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g13919	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g13920	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g14010	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g14329	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g14341	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g14975	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g15366	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g17194	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g17906	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g17904	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g18063	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g18473	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g18553	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g18683	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g20119	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g21494	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g21496	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g21756	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g22084	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g23423	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g24210	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g25200	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g25685	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g26217	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g26460	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g26641	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g26654	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g26653	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g26928	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g27397	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g29301	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g29303	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g30651	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g30876	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g31238	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g31239	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g33949	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g34575	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g34634	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g35712	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g36051	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g37610	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g37615	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g39801	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g41722	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g42216	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g43071	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g43089	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g43522	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g44088	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g44391	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g45996	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g48705	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g49146	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g50006	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g50014	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g50044	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g50059	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g50792	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g51178	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g51211	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g51485	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g51752	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g52489	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g52569	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g53127	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g53368	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g53414	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g53881	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g54921	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g55612	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g55634	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g55705	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g56075	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g56084	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g59922	0
"RNA metabolic process"	GO:0016070;GO:0006396	5	g60470	0
