"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.124662175626148 2 11 "GO:0000038" "very long-chain fatty acid metabolic process" 1
0 0.0265727880656612 2 22 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 0.826315789473684
0 0.120030512389745 4 18 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 1
0 0.0108467656208239 7 532 "GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:1903506;GO:1902679;GO:2001141;GO:0010558;GO:0031327;GO:0051253;GO:0010556;GO:0031326;GO:0051252;GO:0009890;GO:0010605;GO:0031324;GO:0045934;GO:0009889;GO:0019219;GO:0009892;GO:0048523;GO:0051172;GO:0048519" "negative regulation of biological process" 0.822222222222222
0 0.120771784266462 6 14 "GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653" "establishment of mitotic spindle localization" 1
0 0.000562881261296829 5 8 "GO:0000212;GO:0007051" "spindle organization" 0.25
0 0.0101666003300477 2 111 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 0.85625
0 0.0917865560425108 2 14 "GO:0000245" "spliceosomal complex assembly" 1
0 0.174589970194343 2 62 "GO:0000278;GO:0007049" "cell cycle" 1
0 0.236187254521844 4 38 "GO:0000281;GO:0061640;GO:0000910" "mitotic cytokinesis" 1
0 0.046623218037035 3 6 "GO:0000302;GO:1901700;GO:0042221" "response to chemical" 0.976923076923077
0 0.20377655506088 4 48 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of mRNA metabolic process" 1
0 0.0436898643686288 2 4 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 1
0 0.0464431656581946 10 10 "GO:0000463;GO:0000470" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 1
0 0.094062421976755 9 9 "GO:0000479;GO:0000478;GO:0000469;GO:0090502;GO:0090501;GO:0090305" "cleavage involved in rRNA processing" 1
0 0.41436309450151 6 29 "GO:0000724;GO:0000725;GO:0006302;GO:0006310" "DNA recombination" 1
0 0.00779138597663425 2 11 "GO:0001501" "skeletal system development" 0.891666666666667
0 0.0186655955737693 2 5 "GO:0001554" "luteolysis" 0.792857142857143
0 0.0199813791587293 2 6 "GO:0001569" "branching involved in blood vessel morphogenesis" 0.753125
0 0.171410491485954 2 11 "GO:0001656" "metanephros development" 1
0 0.162891105723568 2 13 "GO:0001754;GO:0046530;GO:0030182" "eye photoreceptor cell differentiation" 1
0 0.436537979971613 3 34 "GO:0001822" "kidney development" 1
0 0.00735064092422897 3 23 "GO:0001889;GO:0048732" "gland development" 0.98
0 0.163433330762192 3 43 "GO:0001932;GO:0031399;GO:0042325;GO:0051246;GO:0019220;GO:0051174" "regulation of protein metabolic process" 1
0 0.0948392664878585 3 37 "GO:0002009;GO:0048729" "tissue morphogenesis" 1
