"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.716652912354556 2 65 "GO:0000118" "histone deacetylase complex" 1
0 0.479881243493647 3 34 "GO:0000123;GO:0031248;GO:1902493" "histone acetyltransferase complex" 1
0 0.215662121085232 5 6 "GO:0000124;GO:0070461" "SAGA complex" 1
0 0.336530020673603 2 356 "GO:0000139;GO:0098588" "bounding membrane of organelle" 1
0 0.707111992551502 2 74 "GO:0000151" "ubiquitin ligase complex" 1
0 0.0348796437383107 3 10 "GO:0000220;GO:0033179;GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 1
0 0.411605280610433 2 8 "GO:0000407" "phagophore assembly site" 1
0 0.35275057559572 6 11 "GO:0000421" "autophagosome membrane" 1
0 0.490935010206115 3 58 "GO:0000502;GO:1905369;GO:1905368" "peptidase complex" 1
0 0.519192832800398 3 35 "GO:0000776" "kinetochore" 1
0 0.164539019545404 2 112 "GO:0000785" "chromatin" 1
0 0.452246014920089 2 15 "GO:0000791" "euchromatin" 1
0 0.526968568693558 3 64 "GO:0000794;GO:0000228;GO:0000793;GO:0005694" "chromosome" 1
0 0.311842097281601 2 28 "GO:0000922" "spindle pole" 1
0 0.282959713643403 2 4 "GO:0000938" "GARP complex" 1
0 0.601503139493526 2 401 "GO:0000943" "retrotransposon nucleocapsid" 1
0 0.662731406597971 3 13 "GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702" "ion channel complex" 1
0 0.0699632060544705 4 10 "GO:0001669;GO:0030141;GO:0099503" "secretory vesicle" 1
0 0.369770843684525 3 19 "GO:0001725;GO:0042641;GO:0097517;GO:0032432" "stress fiber" 1
0 0.592944953098263 2 12 "GO:0002116;GO:0043235" "semaphorin receptor complex" 1
0 1.82458399636388e-13 2 89 "GO:0005576" "extracellular region" 0
0 0.168180912077228 2 38 "GO:0005615" "extracellular space" 1
0 0.909762957393185 2 335 "GO:0005634" "nucleus" 1
0 0.288873274284192 4 17 "GO:0005635;GO:0031967;GO:0031975" "nuclear envelope" 1
0 0.0416072538615389 2 97 "GO:0005654" "nucleoplasm" 1
0 0.422695374689025 4 26 "GO:0005730" "nucleolus" 1
0 0.0659409087102699 2 269 "GO:0005737" "cytoplasm" 1
0 0.000156245008664729 4 112 "GO:0005739" "mitochondrion" 0
0 0.211607506861135 2 6 "GO:0005759" "mitochondrial matrix" 1
0 0.000720445921260025 5 26 "GO:0005764;GO:0000323;GO:0005773" "vacuole" 0.02
0 0.0295503691184958 7 18 "GO:0005765;GO:0098852" "lysosomal membrane" 1
0 0.215654371679669 4 47 "GO:0005768;GO:0031410;GO:0097708;GO:0031982" "cytoplasmic vesicle" 1
0 0.0639744618249906 2 33 "GO:0005774" "vacuolar membrane" 1
0 0.0335191250353327 5 12 "GO:0005777;GO:0042579" "peroxisome" 1
0 0.000224753730775829 3 74 "GO:0005783" "endoplasmic reticulum" 0
0 0.000884836378666406 2 51 "GO:0005789" "endoplasmic reticulum membrane" 0.0166666666666667
0 0.162945774966871 3 25 "GO:0005794" "Golgi apparatus" 1
0 0.339368699557913 5 5 "GO:0005797" "Golgi medial cisterna" 1
0 0.133274844812191 5 3 "GO:0005811" "lipid droplet" 1
0 0.0880224834402278 2 93 "GO:0005829" "cytosol" 1
0 0.169223252152258 2 168 "GO:0005886" "plasma membrane" 1
0 0.207512602233372 3 13 "GO:0005887;GO:0031226" "intrinsic component of plasma membrane" 1
0 0.383787307449018 2 6 "GO:0005929" "cilium" 1
0 0.4988762448738 2 29 "GO:0008287;GO:1903293;GO:0000159" "protein serine/threonine phosphatase complex" 1
0 0.0990662805196801 2 619 "GO:0016020" "membrane" 1
0 0.0116830320514937 3 60 "GO:0016021;GO:0031224" "integral component of membrane" 0.514285714285714
0 0.141273011613241 4 3 "GO:0030176;GO:0031227" "intrinsic component of endoplasmic reticulum membrane" 1
0 0.0702279412572923 3 435 "GO:0031090" "organelle membrane" 1
0 0.304034690476484 4 8 "GO:0031301;GO:0031300" "integral component of organelle membrane" 1
0 0.139168125545599 2 33 "GO:0031966;GO:0005743;GO:0019866" "mitochondrial membrane" 1
0 0.583433060154545 2 11 "GO:0031985" "Golgi cisterna" 1
0 0.21703116475704 2 3 "GO:0032039" "integrator complex" 1
0 0.984235544924678 1 459 "GO:0032991" "protein-containing complex" 1
0 0.0843031079596566 2 803 "GO:0043231;GO:0043227;GO:0043229;GO:0043226" "organelle" 1
0 0.763959742675133 2 161 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 1
0 0.422884561721686 4 21 "GO:0070013;GO:0043233;GO:0031974" "intracellular organelle lumen" 1
0 0.684399945983656 3 15 "GO:0098791;GO:0031984" "Golgi apparatus subcompartment" 1
0 0.655157666302685 2 72 "GO:0098796" "membrane protein complex" 1
0 0.396259263631519 2 20 "GO:0098800;GO:0098798" "mitochondrial protein-containing complex" 1
0 0.247099473167671 2 8 "GO:0098803;GO:1990204;GO:0005747;GO:0045271;GO:0030964" "respiratory chain complex" 1
0 0.43386015153718 2 18 "GO:0099023;GO:0000145" "vesicle tethering complex" 1
0 0.793799515919948 2 67 "GO:0099080" "supramolecular complex" 1
0 1.06137213474762e-07 1 2818 "GO:0110165" "cellular anatomical entity" 0
0 0.837443642438643 2 30 "GO:0120025;GO:0042995" "plasma membrane bounded cell projection" 1
0 0.845323229762616 2 142 "GO:0140513" "nuclear protein-containing complex" 1
0 0.73359946574534 2 164 "GO:0140535" "intracellular protein-containing complex" 1
0 0.799049755879924 2 298 "GO:1902494" "catalytic complex" 1
0 0.487448786421376 2 21 "GO:1902495;GO:1990351" "transmembrane transporter complex" 1
0 0.743487712859004 2 123 "GO:1990234" "transferase complex" 1
0 1 3 3 "GO:0000015" "phosphopyruvate hydratase complex" 1
0 1 3 9 "GO:0000109" "nucleotide-excision repair complex" 1
0 1 2 9 "GO:0000127;GO:0090576" "RNA polymerase III transcription regulator complex" 1
0 1 3 4 "GO:0000138" "Golgi trans cisterna" 1
0 1 3 7 "GO:0000164" "protein phosphatase type 1 complex" 1
0 1 3 5 "GO:0000172;GO:0005732;GO:1902555;GO:1905348" "endoribonuclease complex" 1
0 1 2 6 "GO:0000176" "nuclear exosome (RNase complex)" 1
0 1 2 4 "GO:0000177" "cytoplasmic exosome (RNase complex)" 1
0 1 3 10 "GO:0000178;GO:1905354" "exosome (RNase complex)" 1
0 1 2 9 "GO:0000221;GO:0033180" "proton-transporting V-type ATPase, V1 domain" 1
0 1 2 5 "GO:0000242" "pericentriolar material" 1
0 1 4 9 "GO:0000243;GO:0005684;GO:0005681" "spliceosomal complex" 1
0 1 3 3 "GO:0000274;GO:0045265" "mitochondrial proton-transporting ATP synthase, stator stalk" 1
0 1 5 9 "GO:0000307;GO:1902554;GO:1902911;GO:0061695" "transferase complex, transferring phosphorus-containing groups" 1
0 1 2 5 "GO:0000325" "plant-type vacuole" 1
0 1 3 3 "GO:0000346" "transcription export complex" 1
0 1 3 23 "GO:0000775" "chromosome, centromeric region" 1
0 1 3 8 "GO:0000781" "chromosome, telomeric region" 1
0 1 2 21 "GO:0000786;GO:0032993;GO:0044815" "nucleosome" 1
0 1 2 6 "GO:0000792" "heterochromatin" 1
0 1 4 4 "GO:0000812;GO:0097346;GO:0070603;GO:1904949" "SWI/SNF superfamily-type complex" 1
0 1 2 3 "GO:0000815" "ESCRT III complex" 1
0 1 3 9 "GO:0000836;GO:0000835;GO:0000153" "cytoplasmic ubiquitin ligase complex" 1
