"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 3 11 "GO:0000109;GO:1990391" "nucleotide-excision repair complex" 1
0 1 2 111 "GO:0000118" "histone deacetylase complex" 1
0 1 4 42 "GO:0000123;GO:0031248;GO:1902493" "acetyltransferase complex" 1
0 1 5 11 "GO:0000124;GO:0070461" "SAGA complex" 1
0 1 4 9 "GO:0000127;GO:0090576" "RNA polymerase III transcription regulator complex" 1
0 1 5 11 "GO:0000138" "Golgi trans cisterna" 1
0 0.131340132540051 4 373 "GO:0000139" "Golgi membrane" 1
0 1 2 83 "GO:0000151" "ubiquitin ligase complex" 1
0 1 3 32 "GO:0000159;GO:0005963;GO:0008287;GO:1903293" "protein serine/threonine phosphatase complex" 1
0 1 2 9 "GO:0000164" "protein phosphatase type 1 complex" 1
0 1 2 6 "GO:0000176" "nuclear exosome (RNase complex)" 1
0 1 3 10 "GO:0000178;GO:1905354" "exosome (RNase complex)" 1
0 1 3 12 "GO:0000220;GO:0033179;GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 1
0 1 2 10 "GO:0000221;GO:0033180" "proton-transporting V-type ATPase, V1 domain" 1
0 1 2 5 "GO:0000242" "pericentriolar material" 1
0 1 4 11 "GO:0000243;GO:0005684;GO:0005681" "spliceosomal complex" 1
0 1 7 9 "GO:0000307;GO:1902554;GO:1902911;GO:0061695" "transferase complex, transferring phosphorus-containing groups" 1
0 1 2 5 "GO:0000325" "plant-type vacuole" 1
0 1 2 8 "GO:0000407" "phagophore assembly site" 1
0 1 2 12 "GO:0000421" "autophagosome membrane" 1
0 1 3 64 "GO:0000502;GO:1905369;GO:1905368" "peptidase complex" 1
0 1 3 37 "GO:0000776" "kinetochore" 1
0 1 2 8 "GO:0000781" "chromosome, telomeric region" 1
0 1 2 126 "GO:0000785" "chromatin" 1
0 1 2 29 "GO:0000786;GO:0032993;GO:0044815" "nucleosome" 1
0 1 2 15 "GO:0000791" "euchromatin" 1
0 1 3 6 "GO:0000792" "heterochromatin" 1
0 0.215088684836803 2 69 "GO:0000794;GO:0000228;GO:0000793;GO:0005694" "chromosome" 1
0 1 4 9 "GO:0000835;GO:0000153;GO:0000836" "cytoplasmic ubiquitin ligase complex" 1
0 1 6 5 "GO:0000839" "Hrd1p ubiquitin ligase ERAD-L complex" 1
0 1 2 32 "GO:0000922" "spindle pole" 1
0 0.083491950987005 3 25 "GO:0000932;GO:0036464;GO:0035770" "ribonucleoprotein granule" 1
0 1 2 5 "GO:0000974" "Prp19 complex" 1
0 1 5 15 "GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702" "plasma membrane protein complex" 1
0 1 5 7 "GO:0001527" "microfibril" 1
0 1 3 9 "GO:0001533" "cornified envelope" 1
0 1 2 22 "GO:0001650" "fibrillar center" 1
0 1 3 11 "GO:0001669;GO:0030141;GO:0099503" "secretory granule" 1
0 1 3 20 "GO:0001725;GO:0042641;GO:0097517;GO:0032432" "stress fiber" 1
0 1 2 6 "GO:0001750" "photoreceptor outer segment" 1
0 0.0172360159664379 2 5 "GO:0001772" "immunological synapse" 1
0 1 2 8 "GO:0001917" "photoreceptor inner segment" 1
0 1 3 7 "GO:0002102" "podosome" 1
0 0.050893828744447 3 15 "GO:0002116;GO:0043235" "semaphorin receptor complex" 1
0 1 2 5 "GO:0002199" "zona pellucida receptor complex" 1
0 0.317003126474668 2 108 "GO:0005576" "extracellular region" 1
0 1 2 54 "GO:0005615" "extracellular space" 1
0 0.777048546791138 5 406 "GO:0005634" "nucleus" 1
0 1 3 19 "GO:0005635;GO:0031967;GO:0031975" "nuclear envelope" 1
0 0.57233003916434 2 236 "GO:0005654" "nucleoplasm" 1
0 1 2 14 "GO:0005667" "transcription regulator complex" 1
0 1 3 27 "GO:0005730" "nucleolus" 1
0 0.672795870515873 2 307 "GO:0005737" "cytoplasm" 1
0 1 2 129 "GO:0005739" "mitochondrion" 1
0 1 4 6 "GO:0005741;GO:0031968;GO:0019867" "outer membrane" 1
0 1 2 8 "GO:0005747;GO:0045271;GO:0030964;GO:0098803;GO:1990204" "respiratory chain complex" 1
0 1 2 5 "GO:0005758;GO:0031970" "mitochondrial intermembrane space" 1
0 1 5 7 "GO:0005759" "mitochondrial matrix" 1
0 1 7 27 "GO:0005764;GO:0000323;GO:0005773" "vacuole" 1
0 1 3 23 "GO:0005765;GO:0098852" "lysosomal membrane" 1
0 1 4 51 "GO:0005768;GO:0031410;GO:0097708;GO:0031982" "vesicle" 1
0 1 2 15 "GO:0005769" "early endosome" 1
0 1 4 39 "GO:0005774" "vacuolar membrane" 1
