name	term	lev	seq	value
"ubiquitin ligase complex"	GO:0000151	2	g105450	0
"ubiquitin ligase complex"	GO:0000151	2	g35948	0
"ubiquitin ligase complex"	GO:0000151	2	g105495	0
"ubiquitin ligase complex"	GO:0000151	2	g23760	0
"ubiquitin ligase complex"	GO:0000151	2	g135144	0
"ubiquitin ligase complex"	GO:0000151	2	g13418	0
"ubiquitin ligase complex"	GO:0000151	2	g62459	0
"ubiquitin ligase complex"	GO:0000151	2	g20270	0
"ubiquitin ligase complex"	GO:0000151	2	g22830	0
"ubiquitin ligase complex"	GO:0000151	2	g104368	0
"ubiquitin ligase complex"	GO:0000151	2	g20329	0
"ubiquitin ligase complex"	GO:0000151	2	g26914	0
"ubiquitin ligase complex"	GO:0000151	2	g20328	0
"ubiquitin ligase complex"	GO:0000151	2	g73205	0
"ubiquitin ligase complex"	GO:0000151	2	g25422	0
"ubiquitin ligase complex"	GO:0000151	2	g137149	0
"ubiquitin ligase complex"	GO:0000151	2	g26895	0
"ubiquitin ligase complex"	GO:0000151	2	g16172	0
"ubiquitin ligase complex"	GO:0000151	2	g51134	0
"ubiquitin ligase complex"	GO:0000151	2	g44865	0
"ubiquitin ligase complex"	GO:0000151	2	g103028	0
"ubiquitin ligase complex"	GO:0000151	2	g3949	0
"ubiquitin ligase complex"	GO:0000151	2	g18158	0
"ubiquitin ligase complex"	GO:0000151	2	g7897	0
"ubiquitin ligase complex"	GO:0000151	2	g35582	0
"ubiquitin ligase complex"	GO:0000151	2	g37498	0
"ubiquitin ligase complex"	GO:0000151	2	g37491	0
"ubiquitin ligase complex"	GO:0000151	2	g26877	0
"ubiquitin ligase complex"	GO:0000151	2	g42263	0
"ubiquitin ligase complex"	GO:0000151	2	g36380	0
"ubiquitin ligase complex"	GO:0000151	2	g43143	0
"ubiquitin ligase complex"	GO:0000151	2	g9309	0
"ubiquitin ligase complex"	GO:0000151	2	g91259	0.3199558
"ubiquitin ligase complex"	GO:0000151	2	g35979	0.6089909
"ubiquitin ligase complex"	GO:0000151	2	g16169	0.838552
