"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 3.60021647153416e-06 2 3 "GO:0000015" "phosphopyruvate hydratase complex" 0
0 0.293888887236031 3 9 "GO:0000109" "nucleotide-excision repair complex" 1
0 0.864587366163606 2 317 "GO:0000139" "Golgi membrane" 1
0 0.0156953525643615 3 10 "GO:0000220;GO:0033179;GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 0.3375
0 0.00808362149036646 3 3 "GO:0000274;GO:0045265" "mitochondrial proton-transporting ATP synthase, stator stalk" 0.19
0 0.0772698495672667 2 5 "GO:0000325" "plant-type vacuole" 0.892105263157895
0 0.674868229252873 3 58 "GO:0000502;GO:1905369;GO:1905368" "peptidase complex" 1
0 0.290415217424238 2 112 "GO:0000785" "chromatin" 1
0 1.42592183851015e-05 2 21 "GO:0000786;GO:0032993;GO:0044815" "nucleosome" 0
0 0.881033407415963 2 64 "GO:0000794;GO:0000228;GO:0000793;GO:0005694" "chromosome" 1
0 0.352140612701825 2 28 "GO:0000922" "spindle pole" 1
0 0.0219161491694969 3 10 "GO:0001669;GO:0030141;GO:0099503" "secretory granule" 0.457692307692308
0 0.0257800952278091 3 19 "GO:0001725;GO:0042641;GO:0097517;GO:0032432" "stress fiber" 0.503571428571429
0 0.355654860172459 2 22 "GO:0001726" "ruffle" 1
0 0.0851173511632184 2 6 "GO:0001917" "photoreceptor inner segment" 0.9
0 0.183613012666303 3 6 "GO:0002102" "podosome" 1
0 0.528158073134944 2 89 "GO:0005576" "extracellular region" 1
0 0.585252106883096 2 97 "GO:0005654" "nucleoplasm" 1
0 0.311124668947518 2 13 "GO:0005667" "transcription regulator complex" 1
0 0.00127954497399523 2 269 "GO:0005737" "cytoplasm" 0.05
0 2.2329297510645e-05 2 112 "GO:0005739" "mitochondrion" 0
0 0.0355889208473527 3 6 "GO:0005759" "mitochondrial matrix" 0.623333333333333
0 0.268778447480982 2 26 "GO:0005764;GO:0000323;GO:0005773" "vacuole" 1
0 0.225343069924964 3 47 "GO:0005768;GO:0031410;GO:0097708;GO:0031982" "vesicle" 1
0 0.00990775788290045 3 12 "GO:0005777;GO:0042579" "peroxisome" 0.213636363636364
0 0.52432671342891 2 74 "GO:0005783" "endoplasmic reticulum" 1
0 0.292134986586572 3 9 "GO:0005788" "endoplasmic reticulum lumen" 1
0 0.178161023060687 2 5 "GO:0005797" "Golgi medial cisterna" 1
0 0.0390362003659401 3 8 "GO:0005813;GO:0005815" "centrosome" 0.588235294117647
0 0.0932756084673347 2 93 "GO:0005829" "cytosol" 0.895238095238095
0 0.743094251048971 2 168 "GO:0005886" "plasma membrane" 1
0 0.232015961390694 2 60 "GO:0031224;GO:0016021" "intrinsic component of membrane" 1
0 0.165495193805133 4 8 "GO:0031301;GO:0031300" "integral component of organelle membrane" 1
0 0.00274057671451171 2 33 "GO:0031966;GO:0005743;GO:0019866" "mitochondrial membrane" 0.0777777777777778
0 0.347118548197413 4 11 "GO:0031985" "Golgi cisterna" 1
0 0.00135969766515891 2 13 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.05
0 0.947742346949189 2 161 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 1
