"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.103311795854728 2 9 "GO:0000109" "nucleotide-excision repair complex" 0.706578947368421
0 0.418027697141198 2 65 "GO:0000118" "histone deacetylase complex" 1
0 0.860162621097573 4 34 "GO:0000123;GO:0031248;GO:1902493" "histone acetyltransferase complex" 1
0 0.114611416319193 2 9 "GO:0000127;GO:0090576" "RNA polymerase III transcription regulator complex" 0.708536585365854
0 0.109073049983672 2 4 "GO:0000138" "Golgi trans cisterna" 0.719230769230769
0 0.0138903290343103 4 356 "GO:0000139;GO:0098588" "bounding membrane of organelle" 0.273333333333333
0 5.83210715244356e-05 2 74 "GO:0000151" "ubiquitin ligase complex" 0.1
0 0.311350700292734 2 7 "GO:0000164" "protein phosphatase type 1 complex" 0.938983050847458
0 0.000107123633986877 3 4 "GO:0000177" "cytoplasmic exosome (RNase complex)" 0.0333333333333333
0 0.00220711966143728 3 10 "GO:0000178;GO:1905354" "exoribonuclease complex" 0.166666666666667
0 0.48045041318147 3 9 "GO:0000221;GO:0033180" "proton-transporting V-type ATPase, V1 domain" 1
0 8.68707377374282e-05 2 5 "GO:0000242" "pericentriolar material" 0.05
0 0.174242602541418 2 3 "GO:0000346" "transcription export complex" 0.827173913043478
0 0.000983134883362342 2 8 "GO:0000407" "phagophore assembly site" 0.125
0 0.0698276118435005 2 11 "GO:0000421" "autophagosome membrane" 0.6
0 0.268486039808334 2 35 "GO:0000776" "kinetochore" 0.942592592592593
0 0.0438389866985519 2 112 "GO:0000785" "chromatin" 0.453571428571429
0 0.0378827735700327 2 21 "GO:0000786;GO:0032993;GO:0044815" "nucleosome" 0.422222222222222
0 0.0484705975420823 2 15 "GO:0000791" "euchromatin" 0.466666666666667
0 0.0279836488198917 3 64 "GO:0000794;GO:0000228;GO:0000793;GO:0005694" "chromosome" 0.404545454545455
0 0.461359588004871 3 9 "GO:0000836;GO:0000835;GO:0000153" "cytoplasmic ubiquitin ligase complex" 1
0 0.299451325990603 3 5 "GO:0000839" "Hrd1p ubiquitin ligase ERAD-L complex" 0.94051724137931
0 0.0188309658200416 2 28 "GO:0000922" "spindle pole" 0.292105263157895
0 0.00313955266448871 3 21 "GO:0000932;GO:0036464;GO:0035770" "P-body" 0.155555555555556
0 0.278691667611256 3 4 "GO:0000938" "GARP complex" 0.933928571428571
0 0.991357166645105 2 401 "GO:0000943" "retrotransposon nucleocapsid" 1
0 0.512118708938667 4 13 "GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702" "plasma membrane protein complex" 1
0 0.781634819736745 2 21 "GO:0001650" "fibrillar center" 1
0 0.0129339769517655 3 19 "GO:0001725;GO:0042641;GO:0097517;GO:0032432" "stress fiber" 0.25
0 0.0614589230490123 4 22 "GO:0001726" "ruffle" 0.567741935483871
0 0.112013615096892 2 6 "GO:0001917" "photoreceptor inner segment" 0.71
0 0.0280124449690077 2 6 "GO:0002102" "podosome" 0.38695652173913
0 0.020259526031599 2 12 "GO:0002116;GO:0043235" "semaphorin receptor complex" 0.3
0 0.376075565028919 2 89 "GO:0005576" "extracellular region" 1
0 0.858840284841959 2 38 "GO:0005615" "extracellular space" 1
0 0.385709084033016 2 335 "GO:0005634" "nucleus" 0.988095238095238
0 0.38278854111282 2 97 "GO:0005654" "nucleoplasm" 1
0 0.200968219482434 2 13 "GO:0005667" "transcription regulator complex" 0.870833333333333
0 0.00794198445792526 2 26 "GO:0005730" "nucleolus" 0.204166666666667
0 0.147109499971986 2 269 "GO:0005737" "cytoplasm" 0.772727272727273
0 0.532135981393667 2 112 "GO:0005739" "mitochondrion" 1
0 0.00370995331947597 4 6 "GO:0005741;GO:0031968;GO:0019867" "outer membrane" 0.131818181818182
0 0.0160454212063386 6 5 "GO:0005758;GO:0031970" "mitochondrial intermembrane space" 0.279411764705882
0 0.56671464874838 3 26 "GO:0005764;GO:0000323;GO:0005773" "vacuole" 1
0 0.0029750846700739 6 18 "GO:0005765;GO:0098852" "lytic vacuole membrane" 0.178571428571429
0 0.184720714262153 7 47 "GO:0005768;GO:0031410;GO:0097708;GO:0031982" "cytoplasmic vesicle" 0.83936170212766
0 0.0966776076491618 2 13 "GO:0005769" "early endosome" 0.7
0 0.003066482557932 2 33 "GO:0005774" "vacuolar membrane" 0.16875
0 0.166134235710973 2 74 "GO:0005783" "endoplasmic reticulum" 0.815555555555556
0 0.327008254152261 5 9 "GO:0005788" "endoplasmic reticulum lumen" 0.955
0 0.103032082065131 4 51 "GO:0005789" "endoplasmic reticulum membrane" 0.722972972972973
0 0.0466580615714268 2 25 "GO:0005794" "Golgi apparatus" 0.472413793103448
0 0.273526490888286 2 4 "GO:0005802" "trans-Golgi network" 0.934545454545455
0 0.202410370302285 2 3 "GO:0005811" "lipid droplet" 0.862244897959184
0 0.014952390787327 2 93 "GO:0005829" "cytosol" 0.275
0 0.0906739635497627 2 168 "GO:0005886" "plasma membrane" 0.701470588235294
0 0.528665633033237 4 29 "GO:0008287;GO:1903293;GO:0000159" "protein serine/threonine phosphatase complex" 1
0 0.0307526218570162 2 619 "GO:0016020" "membrane" 0.402083333333333
0 0.241852500416111 2 60 "GO:0016021;GO:0031224" "integral component of membrane" 0.921153846153846
0 0.245872541515511 5 4 "GO:0020003;GO:0033655;GO:0065010;GO:0033646;GO:0033643;GO:0018995;GO:0043230" "host cell cytoplasm part" 0.908490566037736
0 0.0332430691705894 2 435 "GO:0031090" "organelle membrane" 0.392307692307692
0 0.0308960023207175 3 8 "GO:0031301;GO:0031300" "integral component of organelle membrane" 0.388
0 0.207857391594283 4 33 "GO:0031966;GO:0005743;GO:0019866" "mitochondrial membrane" 0.862
0 0.22894276196497 4 11 "GO:0031985" "Golgi cisterna" 0.896078431372549
0 0.077453065078668 1 459 "GO:0032991" "protein-containing complex" 0.622727272727273
0 0.599713166286869 3 13 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 1
0 0.120278575262043 4 803 "GO:0043231;GO:0043227;GO:0043229;GO:0043226" "organelle" 0.713095238095238
0 0.00138237379280615 4 161 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 0.14
0 0.0922520152710103 3 21 "GO:0070013;GO:0043233;GO:0031974" "intracellular organelle lumen" 0.688571428571429
0 0.284625886769372 3 15 "GO:0098791;GO:0031984" "Golgi apparatus subcompartment" 0.928947368421053
0 0.904134224128322 2 72 "GO:0098796" "membrane protein complex" 1
0 0.423555847254195 2 18 "GO:0099023;GO:0000145" "vesicle tethering complex" 0.998461538461539
0 0.0246614393007293 2 67 "GO:0099080" "supramolecular complex" 0.366666666666667
0 0.139127135097667 2 30 "GO:0120025;GO:0042995" "plasma membrane bounded cell projection" 0.761627906976744
0 0.654758639572471 2 142 "GO:0140513" "nuclear protein-containing complex" 1
0 0.619871468068174 2 15 "GO:0140534" "endoplasmic reticulum protein-containing complex" 1
0 0.0128961004000494 2 164 "GO:0140535" "intracellular protein-containing complex" 0.269230769230769
0 0.0179795208169508 2 298 "GO:1902494" "catalytic complex" 0.280555555555556
0 0.635011007775172 3 21 "GO:1902495;GO:1990351" "transmembrane transporter complex" 1
0 0.00355821463986109 3 123 "GO:1990234" "transferase complex" 0.145
0 1 2 3 "GO:0000015" "phosphopyruvate hydratase complex" 1
0 1 5 6 "GO:0000124;GO:0070461" "SAGA-type complex" 1
0 1 3 5 "GO:0000172;GO:0005732;GO:1902555;GO:1905348" "endoribonuclease complex" 1
0 1 2 6 "GO:0000176" "nuclear exosome (RNase complex)" 1
0 1 3 10 "GO:0000220;GO:0033179;GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 1
0 1 4 9 "GO:0000243;GO:0005684;GO:0005681" "spliceosomal complex" 1
0 1 3 3 "GO:0000274;GO:0045265" "mitochondrial proton-transporting ATP synthase, stator stalk" 1
0 1 2 9 "GO:0000307;GO:1902554;GO:1902911;GO:0061695" "transferase complex, transferring phosphorus-containing groups" 1
0 1 2 5 "GO:0000325" "plant-type vacuole" 1
0 1 3 58 "GO:0000502;GO:1905369;GO:1905368" "peptidase complex" 1
0 1 3 23 "GO:0000775" "chromosome, centromeric region" 1
0 1 3 8 "GO:0000781" "chromosome, telomeric region" 1
0 1 2 6 "GO:0000792" "heterochromatin" 1
0 1 3 4 "GO:0000812;GO:0097346;GO:0070603;GO:1904949" "SWI/SNF superfamily-type complex" 1
0 1 3 3 "GO:0000815" "ESCRT III complex" 1
0 1 2 5 "GO:0000974" "Prp19 complex" 1
0 1 5 7 "GO:0001527" "microfibril" 1
0 1 4 8 "GO:0001533" "cornified envelope" 1
0 1 3 10 "GO:0001669;GO:0030141;GO:0099503" "acrosomal vesicle" 1
0 1 2 3 "GO:0001750" "photoreceptor outer segment" 1
0 1 2 4 "GO:0001772" "immunological synapse" 1
0 1 2 5 "GO:0002199" "zona pellucida receptor complex" 1
0 1 3 17 "GO:0005635;GO:0031967;GO:0031975" "nuclear envelope" 1
0 1 4 6 "GO:0005759" "mitochondrial matrix" 1
