"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.0121081845280724 5 13 "GO:0001701;GO:0043009;GO:0009792;GO:0009790" "embryo development ending in birth or egg hatching" 0.6
0 0.000216164633995243 2 63 "GO:0006810;GO:0051234;GO:0051179" "localization" 0
0 7.38828149606165e-07 3 16 "GO:0006811" "ion transport" 0
0 0.0216557720832016 2 24 "GO:0007275" "multicellular organism development" 0.76
0 0.0694526288131298 2 15 "GO:0010604;GO:0009893" "positive regulation of macromolecule metabolic process" 0.841666666666667
0 0.0285961283555734 3 5 "GO:0019725" "cellular homeostasis" 0.841666666666667
0 2.99552257692088e-06 2 6 "GO:0030001;GO:0006812;GO:0006814" "metal ion transport" 0
0 0.046975491726852 3 10 "GO:0031325" "positive regulation of cellular metabolic process" 0.96875
0 0.05603283516569 1 71 "GO:0032501" "multicellular organismal process" 1
0 0.0780118574123999 2 14 "GO:0042592" "homeostatic process" 0.819230769230769
0 0.137075022263791 3 31 "GO:0048518" "positive regulation of biological process" 1
0 0.0694526288131298 2 15 "GO:0048522" "positive regulation of cellular process" 0.841666666666667
0 0.0673373112841458 2 90 "GO:0048856" "anatomical structure development" 0.99
0 0.0342161158570377 2 6 "GO:0048878" "chemical homeostasis" 0.785714285714286
0 0.18830197592691 2 36 "GO:0065008" "regulation of biological quality" 1
0 1 7 9 "GO:0000027" "ribosomal large subunit assembly" 1
0 1 6 17 "GO:0000038" "very long-chain fatty acid metabolic process" 1
0 1 3 6 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "mitotic sister chromatid segregation" 1
0 1 6 9 "GO:0000079;GO:0071900;GO:1904029;GO:0045859;GO:0043549;GO:0051338;GO:0050790;GO:0065009" "regulation of cyclin-dependent protein kinase activity" 1
0 1 5 11 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 1
0 1 5 8 "GO:0000086;GO:0044839" "G2/M transition of mitotic cell cycle" 1
0 1 3 6 "GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653" "establishment of spindle localization" 1
0 1 2 6 "GO:0000147;GO:0030866;GO:0044396;GO:0030036;GO:0030865" "actin cortical patch assembly" 1
0 1 2 5 "GO:0000154" "rRNA modification" 1
0 1 2 22 "GO:0000165" "MAPK cascade" 1
0 1 5 6 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 1
0 1 6 37 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 1
0 1 2 59 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 1
0 1 7 5 "GO:0000245" "spliceosomal complex assembly" 1
0 1 2 5 "GO:0000266;GO:0048285" "mitochondrial fission" 1
0 1 4 32 "GO:0000272;GO:0005976;GO:0016052;GO:0005975" "carbohydrate metabolic process" 1
0 1 3 21 "GO:0000278;GO:0007049" "cell cycle" 1
0 1 3 21 "GO:0000281;GO:0061640;GO:0000910" "mitotic cytokinesis" 1
0 1 3 6 "GO:0000338;GO:0070646;GO:0006508" "proteolysis" 1
0 1 3 20 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of mRNA metabolic process" 1
0 1 7 6 "GO:0000387" "spliceosomal snRNP assembly" 1
0 1 7 36 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing, via transesterification reactions" 1
0 1 6 7 "GO:0000413;GO:0018208;GO:0018193" "peptidyl-amino acid modification" 1
0 1 3 7 "GO:0000463;GO:0000470" "maturation of LSU-rRNA" 1
0 1 3 6 "GO:0000723;GO:0032200" "telomere maintenance" 1
