name	term	lev	seq	value
"supramolecular fiber"	GO:0099512;GO:0099081	4	g17467	0
"supramolecular fiber"	GO:0099512;GO:0099081	4	g35797	0
"supramolecular fiber"	GO:0099512;GO:0099081	4	g35765	0
"supramolecular fiber"	GO:0099512;GO:0099081	4	g7674	0.792422721443496
"supramolecular fiber"	GO:0099512;GO:0099081	4	g7669	0.592712604110663
"supramolecular fiber"	GO:0099512;GO:0099081	4	g7673	0.642164146203298
"supramolecular fiber"	GO:0099512;GO:0099081	4	g7667	0.512063407970406
"supramolecular fiber"	GO:0099512;GO:0099081	4	g17309	0
"supramolecular fiber"	GO:0099512;GO:0099081	4	g161629	0
"supramolecular fiber"	GO:0099512;GO:0099081	4	g95794	0
"supramolecular fiber"	GO:0099512;GO:0099081	4	g151420	0
"zona pellucida receptor complex"	GO:0002199	2	g21408	0.737091889642557
"zona pellucida receptor complex"	GO:0002199	2	g28795	0.618646793528148
"zona pellucida receptor complex"	GO:0002199	2	g46189	0
"zona pellucida receptor complex"	GO:0002199	2	g124459	0
"zona pellucida receptor complex"	GO:0002199	2	g107618	0
"SAGA complex"	GO:0000124;GO:0070461	2	g48399	0
"SAGA complex"	GO:0000124;GO:0070461	2	g56895	0
"SAGA complex"	GO:0000124;GO:0070461	2	g11991	0
"SAGA complex"	GO:0000124;GO:0070461	2	g28396	0
"SAGA complex"	GO:0000124;GO:0070461	2	g8869	0
"SAGA complex"	GO:0000124;GO:0070461	2	g69925	0
"ESCRT III complex"	GO:0000815	2	g19322	0
"ESCRT III complex"	GO:0000815	2	g45687	0
"ESCRT III complex"	GO:0000815	2	g130992	0
"extracellular space"	GO:0005615	2	g88049	0
"extracellular space"	GO:0005615	2	g32849	0
"extracellular space"	GO:0005615	2	g104612	0
"extracellular space"	GO:0005615	2	g86959	0
"extracellular space"	GO:0005615	2	g33929	0
"extracellular space"	GO:0005615	2	g84051	0
"extracellular space"	GO:0005615	2	g98206	0
"extracellular space"	GO:0005615	2	g99939	0
"extracellular space"	GO:0005615	2	g162286	0
"extracellular space"	GO:0005615	2	g13417	0
"extracellular space"	GO:0005615	2	g13441	0
"extracellular space"	GO:0005615	2	g40834	0
"extracellular space"	GO:0005615	2	g138155	0
"extracellular space"	GO:0005615	2	g138080	0
"extracellular space"	GO:0005615	2	g12703	0
"extracellular space"	GO:0005615	2	g51102	0
"extracellular space"	GO:0005615	2	g72969	0
"extracellular space"	GO:0005615	2	g17933	0.661498164454483
"extracellular space"	GO:0005615	2	g67480	0.660054030365698
"extracellular space"	GO:0005615	2	g36145	0.628666220845117
"extracellular space"	GO:0005615	2	g97134	0.672391439666285
"extracellular space"	GO:0005615	2	g139443	0.638355451884151
"extracellular space"	GO:0005615	2	g25977	0
"extracellular space"	GO:0005615	2	g23870	0
"extracellular space"	GO:0005615	2	g1506	0
"extracellular space"	GO:0005615	2	g42959	0
"extracellular space"	GO:0005615	2	g77923	0
"extracellular space"	GO:0005615	2	g104414	0
"extracellular space"	GO:0005615	2	g82672	0
"extracellular space"	GO:0005615	2	g72968	0
"extracellular space"	GO:0005615	2	g33911	0
"extracellular space"	GO:0005615	2	g82251	0
"extracellular space"	GO:0005615	2	g45520	0
"extracellular space"	GO:0005615	2	g87316	0
"extracellular space"	GO:0005615	2	g155751	0
"extracellular space"	GO:0005615	2	g28393	0
"extracellular space"	GO:0005615	2	g54993	0
"extracellular space"	GO:0005615	2	g153785	0
"proton-transporting V-type ATPase, V1 domain"	GO:0000221;GO:0033180	2	g104875	0
"proton-transporting V-type ATPase, V1 domain"	GO:0000221;GO:0033180	2	g3774	0
"proton-transporting V-type ATPase, V1 domain"	GO:0000221;GO:0033180	2	g16064	0
"proton-transporting V-type ATPase, V1 domain"	GO:0000221;GO:0033180	2	g77014	0
"proton-transporting V-type ATPase, V1 domain"	GO:0000221;GO:0033180	2	g48131	0
"proton-transporting V-type ATPase, V1 domain"	GO:0000221;GO:0033180	2	g128830	0
"proton-transporting V-type ATPase, V1 domain"	GO:0000221;GO:0033180	2	g63951	0
"proton-transporting V-type ATPase, V1 domain"	GO:0000221;GO:0033180	2	g153979	0
"proton-transporting V-type ATPase, V1 domain"	GO:0000221;GO:0033180	2	g63950	0
"cation channel complex"	GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702	5	g66203	0
"cation channel complex"	GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702	5	g91834	0
"cation channel complex"	GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702	5	g108325	0
"cation channel complex"	GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702	5	g52734	0
"cation channel complex"	GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702	5	g3885	0
"cation channel complex"	GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702	5	g52735	0
"cation channel complex"	GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702	5	g121608	0
"cation channel complex"	GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702	5	g133571	0
"cation channel complex"	GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702	5	g145114	0
"cation channel complex"	GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702	5	g70116	0
"cation channel complex"	GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702	5	g133675	0
"cation channel complex"	GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702	5	g42281	0
"cation channel complex"	GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702	5	g42233	0
