"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.000222179266283244 3 4 "GO:0000050;GO:0019627;GO:0071941" "urea cycle" 0.0119047619047619
0 0.112608574478372 4 19 "GO:0000054;GO:0031503;GO:0033750;GO:0051168;GO:0006913;GO:0051169" "nuclear export" 0.931818181818182
0 0.286043557434043 4 16 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "sister chromatid segregation" 1
0 0.0137955782063326 3 5 "GO:0000076" "DNA replication checkpoint signaling" 0.264285714285714
0 0.302969950979963 5 6 "GO:0000079;GO:0071900;GO:1904029;GO:0045859;GO:0043549;GO:0051338;GO:0050790;GO:0065009" "regulation of protein serine/threonine kinase activity" 1
0 0.163372420884449 2 22 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 1
0 0.00344113113634374 4 18 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 0.120967741935484
0 0.0121537331757686 4 4 "GO:0000105;GO:0006547;GO:0008652" "histidine biosynthetic process" 0.236585365853659
0 0.477253689581056 3 532 "GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:1903506;GO:2001141;GO:0010556;GO:0031326;GO:0051252;GO:0009889;GO:0019219;GO:1902679;GO:0010558;GO:0031327;GO:0051253;GO:0009890;GO:0010605;GO:0009892;GO:0048519;GO:0031324;GO:0045934;GO:0048523;GO:0051172" "negative regulation of biological process" 1
0 0.844804174472613 3 36 "GO:0000165" "MAPK cascade" 1
0 0.114642509702702 2 20 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.908125
0 0.524566057616999 6 89 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 1
0 0.0731941551176704 4 111 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 0.767391304347826
0 0.356059419306529 2 12 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 1
0 0.000267840473166801 2 8 "GO:0000255" "allantoin metabolic process" 0.0130434782608696
0 6.28206568316183e-06 3 3 "GO:0000256;GO:0043605" "allantoin catabolic process" 0
0 0.244888637757912 2 4 "GO:0000266" "mitochondrial fission" 1
0 0.00606557060939629 2 46 "GO:0000272;GO:0005976;GO:0016052;GO:0005975" "carbohydrate metabolic process" 0.155555555555556
0 0.875997134117774 3 62 "GO:0000278;GO:0007049" "cell cycle" 1
0 0.12196612691005 3 38 "GO:0000281;GO:0061640;GO:0000910" "cytokinesis" 0.914457831325301
0 0.116429916876832 2 108 "GO:0000375;GO:0008380;GO:0000398;GO:0000377;GO:0006397" "RNA splicing" 0.909259259259259
0 0.419163992470941 3 11 "GO:0000380" "alternative mRNA splicing, via spliceosome" 1
0 0.356290873651242 3 48 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of mRNA splicing, via spliceosome" 1
0 0.0294587301931509 2 22 "GO:0000387" "spliceosomal snRNP assembly" 0.451851851851852
0 0.152615424636218 2 3 "GO:0000390;GO:0032988" "spliceosomal complex disassembly" 0.981460674157303
0 0.0581677127790045 3 13 "GO:0000413;GO:0018208;GO:0018193" "peptidyl-amino acid modification" 0.700769230769231
0 1.10635498438009e-08 5 29 "GO:0000724;GO:0000725;GO:0006302;GO:0006310" "DNA recombination" 0
0 1.68233205068529e-15 2 10 "GO:0000727" "double-strand break repair via break-induced replication" 0
0 0.000104795599222612 3 12 "GO:0000731;GO:0071897;GO:0034654" "nucleobase-containing compound biosynthetic process" 0.00555555555555556
0 0.114141385431701 2 38 "GO:0000902" "cell morphogenesis" 0.918354430379747
