Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR000477:Reverse transcriptase	11	20.754716981132077	1.616408843981425E-11	Q99315, P04323, Q95SX7, P21329, P21328, O00370, Q10126, P20825, Q9NBX4, P11369, Q09575	50	66	7030	23.433333333333334	1.939688409891005E-9	1.9396906127777097E-9	1.9396906127777097E-9
UP_SEQ_FEATURE	DOMAIN:Reverse transcriptase	11	20.754716981132077	2.6910331322610793E-11	Q99315, P04323, Q95SX7, P21329, P21328, O00370, Q10126, P20825, Q9NBX4, P11369, Q09575	52	65	6857	22.315680473372783	7.777094856997735E-9	7.777085752234518E-9	7.777085752234518E-9
UP_KW_MOLECULAR_FUNCTION	KW-0695~RNA-directed DNA polymerase	9	16.9811320754717	1.2438597085239235E-8	Q99315, P04323, Q95SX7, P21329, P21328, O00370, P20825, Q9NBX4, P11369	35	70	5045	18.532653061224487	2.9852628624649213E-7	2.985263300457417E-7	2.736491358752632E-7
GOTERM_MF_DIRECT	GO:0003964~RNA-directed DNA polymerase activity	9	16.9811320754717	1.975254883969996E-8	Q99315, P04323, Q95SX7, P21329, P21328, O00370, P20825, Q9NBX4, P11369	46	71	6558	18.071647274954074	2.0542629874942264E-6	2.0542650793287958E-6	2.034512530489096E-6
INTERPRO	IPR005135:Endonuclease/exonuclease/phosphatase	6	11.320754716981133	4.087146891865696E-7	Q95SX7, P21329, P21328, O00370, Q9NBX4, P11369	50	23	7030	36.678260869565214	4.9044570003098364E-5	2.4522881351194178E-5	2.4522881351194178E-5
UP_KW_MOLECULAR_FUNCTION	KW-0548~Nucleotidyltransferase	9	16.9811320754717	2.9974788681671976E-6	Q99315, P04323, Q95SX7, P21329, P21328, O00370, P20825, Q9NBX4, P11369	35	141	5045	9.20060790273556	7.193701306251743E-5	3.596974641800637E-5	3.297226754983917E-5
UP_KW_MOLECULAR_FUNCTION	KW-0540~Nuclease	7	13.20754716981132	4.220581092729789E-4	Q99315, P04323, Q9M2U3, O00370, P20825, A6QQJ8, P11369	35	150	5045	6.7266666666666675	0.010080381734178356	0.0033764648741838313	0.0030950928013351786
UP_KW_MOLECULAR_FUNCTION	KW-0255~Endonuclease	6	11.320754716981133	6.951065248632235E-4	Q99315, P04323, O00370, P20825, A6QQJ8, P11369	35	108	5045	8.007936507936508	0.016549878126648876	0.004170639149179341	0.0038230858867477294
INTERPRO	IPR001584:Integrase, catalytic core	5	9.433962264150944	7.155010076341821E-4	Q99315, P04323, P20825, P11369, Q09575	50	59	7030	11.915254237288137	0.0823056098096353	0.028620040305367286	0.028620040305367286
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	6	11.320754716981133	7.618536854277991E-4	P97471, B3LYS5, A2SXS5, O00255, Q8MQJ9, Q61696	43	114	6516	7.975520195838433	0.22651000412657252	0.15181240677241417	0.15181240677241417
GOTERM_BP_DIRECT	GO:0015074~DNA integration	5	9.433962264150944	9.009638384119535E-4	Q99315, P04323, P20825, P11369, Q09575	43	68	6516	11.142270861833106	0.2619632606055756	0.15181240677241417	0.15181240677241417
UP_SEQ_FEATURE	DOMAIN:Integrase catalytic	5	9.433962264150944	9.14001780127048E-4	Q99315, P04323, P20825, P11369, Q09575	52	59	6857	11.17503259452412	0.23223171473663384	0.13207325722835844	0.13207325722835844
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	14	26.41509433962264	0.0017297929774547297	P97471, Q95YM8, A2SXS5, O00255, Q96MW7, P11369, P51522, Q8N8E2, Q99315, B3LYS5, Q9NJB5, P20482, A6NJL1, A6NP11	35	824	5045	2.4490291262135924	0.04069957020115256	0.008303006291782702	0.007611089100800812
INTERPRO	IPR021109:Aspartic peptidase	4	7.547169811320755	0.003448476646350939	Q99315, P04323, P20825, Q09575	50	44	7030	12.781818181818181	0.33935084664588877	0.10345429939052818	0.10345429939052818
GOTERM_BP_DIRECT	GO:0051085~chaperone mediated protein folding requiring cofactor	3	5.660377358490567	0.0035143727304701015	Q9I8F9, Q24133, Q61696	43	14	6516	32.47176079734219	0.6946906064243168	0.3947812033894747	0.3947812033894747
UP_KW_DOMAIN	KW-0863~Zinc-finger	12	22.641509433962266	0.004734704706913919	Q99315, Q6C5V7, A6QQJ8, P11369, Q8MQJ9, Q9BY12, P51522, Q62101, A6NJL1, Q09575, A6NP11, Q8N8E2	30	772	4650	2.4093264248704664	0.05536001008665348	0.05681645648296703	0.05681645648296703
INTERPRO	IPR012337:Ribonuclease H-like domain	5	9.433962264150944	0.007225341985932992	Q99315, P04323, P20825, P11369, Q09575	50	111	7030	6.333333333333333	0.5811274335549669	0.17340820766239182	0.17340820766239182
GOTERM_MF_DIRECT	GO:0004519~endonuclease activity	4	7.547169811320755	0.00823358808184275	Q99315, P04323, P20825, P11369	46	61	6558	9.348538845331433	0.5767692808582479	0.428146580255823	0.4240297862149016
GOTERM_MF_DIRECT	GO:0000976~transcription regulatory region sequence-specific DNA binding	4	7.547169811320755	0.013440365791017848	P97471, A2SXS5, O00255, Q8N8E2	46	73	6558	7.811792733770101	0.7551908927210125	0.44076341967555704	0.43652530987098437
INTERPRO	IPR007747:Menin	2	3.7735849056603774	0.01389265807353129	A2SXS5, O00255	50	2	7030	140.6	0.8134036796945354	0.2778531614706258	0.2778531614706258
