"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.215023552521923 3 11 "GO:0000118" "histone deacetylase complex" 0.823529411764706
0 0.294803859765982 4 12 "GO:0000123;GO:0031248;GO:1902493" "histone acetyltransferase complex" 0.8725
0 0.186677757526979 3 5 "GO:0000124;GO:0070461" "SAGA complex" 0.792424242424242
0 0.422147544479203 2 149 "GO:0000139" "Golgi membrane" 0.919565217391304
0 0.153250754274387 2 7 "GO:0000145" "exocyst" 0.805172413793103
0 0.634706462442893 2 25 "GO:0000151" "ubiquitin ligase complex" 0.922321428571429
0 0.0516803554774681 3 25 "GO:0000228;GO:0005694" "nuclear chromosome" 0.66
0 0.487049048270344 3 5 "GO:0000775" "chromosome, centromeric region" 0.931632653061224
0 0.110805418553129 3 11 "GO:0000776" "kinetochore" 1
0 0.0875449880163414 2 58 "GO:0000785" "chromatin" 0.955882352941177
0 0.077803494503397 3 9 "GO:0000791" "euchromatin" 0.925
0 0.0494283541193149 5 18 "GO:0000794;GO:0000793" "condensed nuclear chromosome" 0.675
0 0.140600793849192 2 15 "GO:0000922" "spindle pole" 0.933333333333333
0 0.43652437777525 5 11 "GO:0000932;GO:0036464;GO:0035770" "P-body" 0.919148936170213
0 0.322520169101213 2 94 "GO:0000943" "retrotransposon nucleocapsid" 0.879761904761905
0 0.516580627674304 2 15 "GO:0001533" "cornified envelope" 0.92156862745098
0 0.357054228439122 2 12 "GO:0001725;GO:0042641;GO:0097517;GO:0032432" "stress fiber" 0.871111111111111
0 0.0432478972048564 4 8 "GO:0001726" "ruffle" 0.695833333333333
0 0.495602308010183 2 44 "GO:0005615" "extracellular space" 0.917
0 0.784763837612567 2 143 "GO:0005634" "nucleus" 0.918333333333333
0 0.61641144761579 2 61 "GO:0005654" "nucleoplasm" 0.934545454545455
0 0.220722181905326 2 7 "GO:0005730" "nucleolus" 0.818571428571429
0 0.000540939568276942 2 57 "GO:0005739" "mitochondrion" 0.025
0 0.0182356316167012 3 5 "GO:0005764;GO:0000323" "lysosome" 0.35
0 0.00622859371005532 3 9 "GO:0005765;GO:0098852" "lytic vacuole membrane" 0.2625
0 0.182826940309149 4 20 "GO:0005768;GO:0031410;GO:0097708;GO:0031982" "vesicle" 0.8078125
0 0.0318144330488973 5 7 "GO:0005773" "vacuole" 0.531818181818182
0 0.0123322055315942 2 14 "GO:0005774" "vacuolar membrane" 0.366666666666667
0 0.245256304544732 2 5 "GO:0005777;GO:0042579" "peroxisome" 0.809210526315789
0 0.00523686751829464 5 33 "GO:0005783" "endoplasmic reticulum" 0.333333333333333
0 0.0250468919758941 4 5 "GO:0005788" "endoplasmic reticulum lumen" 0.46
0 1.01000827077286e-05 4 29 "GO:0005789" "endoplasmic reticulum membrane" 0
0 0.0126742118122338 5 20 "GO:0005794" "Golgi apparatus" 0.314285714285714
0 0.120052667510383 4 6 "GO:0005802" "trans-Golgi network" 0.922727272727273
0 0.143613892785518 3 6 "GO:0005811" "lipid droplet" 0.878846153846154
0 0.0945799005485806 2 33 "GO:0005829" "cytosol" 0.980555555555556
0 0.518745387498586 3 120 "GO:0005886" "plasma membrane" 0.904807692307692
0 0.006268236486256 2 16 "GO:0005887;GO:0031226" "integral component of plasma membrane" 0.21
0 0.356719388604077 3 6 "GO:0008287;GO:1903293;GO:0000159;GO:0005963" "phosphatase complex" 0.890909090909091
0 0.173908765040923 2 20 "GO:0010339" "external side of cell wall" 0.816129032258065
0 0.143032257574652 2 51 "GO:0016021;GO:0031224" "integral component of membrane" 0.912
0 0.610657196651649 4 15 "GO:0020003;GO:0033655;GO:0065010;GO:0033646;GO:0033643;GO:0018995;GO:0043230" "host intracellular part" 0.948148148148148
0 0.0433534522382176 2 27 "GO:0031966;GO:0019866;GO:0005743" "mitochondrial membrane" 0.642307692307692
0 0.144525689972786 3 5 "GO:0031985" "Golgi cisterna" 0.846296296296296
0 0.778412726285987 1 148 "GO:0032991" "protein-containing complex" 0.933050847457627
0 0.117074927875257 3 65 "GO:0043232;GO:0043228" "non-membrane-bounded organelle" 0.952380952380952
0 0.0167176738011127 3 9 "GO:0070013;GO:0043233;GO:0031974" "intracellular organelle lumen" 0.35
0 0.599780202504641 2 7 "GO:0098687" "chromosomal region" 0.960377358490566
0 0.172296193434586 2 11 "GO:0098791;GO:0031984" "Golgi apparatus subcompartment" 0.84
0 0.476970757946445 2 27 "GO:0098796" "membrane protein complex" 0.940625
0 0.257318546317668 2 5 "GO:0098797;GO:0034703;GO:0034702" "plasma membrane protein complex" 0.821794871794872
0 0.12292701839779 2 10 "GO:0099023" "vesicle tethering complex" 0.9
0 0.148325784112195 2 28 "GO:0099080" "supramolecular complex" 0.823214285714286
0 0.113772298463769 3 6 "GO:0099513;GO:0099512;GO:0099081" "supramolecular polymer" 0.975
0 0.228830530050364 2 15 "GO:0120025;GO:0042995" "plasma membrane bounded cell projection" 0.816666666666667
0 0.233069779630369 2 41 "GO:0140513" "nuclear protein-containing complex" 0.801351351351351
0 0.785436411733579 2 62 "GO:0140535" "intracellular protein-containing complex" 0.90327868852459
0 0.715652728136555 2 86 "GO:1902494" "catalytic complex" 0.927586206896552
