"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.0699068149419328 2 12 "GO:0000149" "SNARE binding" 1
0 0.4113598423673 2 170 "GO:0000166;GO:0036094;GO:1901265" "small molecule binding" 1
0 0.262090240639364 5 49 "GO:0000287" "magnesium ion binding" 1
0 0.00538867568055814 3 246 "GO:0000976;GO:0001067;GO:1990837;GO:0003690;GO:0043565" "sequence-specific DNA binding" 0.25
0 0.00278749349836174 2 195 "GO:0000978;GO:0000977;GO:0000987" "RNA polymerase II transcription regulatory region sequence-specific DNA binding" 0.45
0 0.132469323757094 2 714 "GO:0003677" "DNA binding" 1
0 0.0713367553658848 2 41 "GO:0003700;GO:0000981" "DNA-binding transcription factor activity" 0.961111111111111
0 0.0103516993607874 2 124 "GO:0004672;GO:0016301;GO:0016773" "kinase activity" 0.33125
0 0.0211496537816552 3 55 "GO:0004674" "protein serine/threonine kinase activity" 0.61
0 0.236647252632525 5 33 "GO:0004725;GO:0004721" "phosphoprotein phosphatase activity" 1
0 0.127882298524061 3 28 "GO:0004857" "enzyme inhibitor activity" 1
0 0.0674444234476937 6 14 "GO:0004867;GO:0004866;GO:0030414;GO:0061135;GO:0061134" "endopeptidase inhibitor activity" 1
0 0.618469941036471 3 147 "GO:0004888;GO:0038023;GO:0060089" "signaling receptor activity" 1
0 0.362447717707468 2 65 "GO:0004930" "G protein-coupled receptor activity" 1
0 0.0207867234981058 2 7 "GO:0005044;GO:0038024" "cargo receptor activity" 0.666666666666667
0 0.00509607606687083 2 27 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.575
0 0.173278267809628 2 43 "GO:0005096;GO:0008047" "GTPase activator activity" 1
0 0.0459850340271347 2 97 "GO:0005216;GO:0015267;GO:0022803" "channel activity" 0.83
0 0.00525879032945536 4 8 "GO:0005243;GO:0022829" "wide pore channel activity" 0.4
0 0.0382391348146749 2 5 "GO:0005402;GO:0015144" "carbohydrate:cation symporter activity" 0.826923076923077
0 0.430518592492438 2 88 "GO:0005509" "calcium ion binding" 1
0 0.520506160181689 2 142 "GO:0005515" "protein binding" 1
0 0.3895245061612 2 152 "GO:0005524;GO:0032559;GO:0035639;GO:0030554;GO:0032555;GO:0017076;GO:0032553;GO:0097367;GO:0043168" "carbohydrate derivative binding" 1
0 0.0260916852045763 2 10 "GO:0005543" "phospholipid binding" 0.677272727272727
0 0.0359703591721033 2 14 "GO:0008289" "lipid binding" 0.845833333333333
0 0.625085637561377 2 127 "GO:0015318;GO:0015075" "ion transmembrane transporter activity" 0.985897435897436
0 0.110377132540777 2 15 "GO:0015370;GO:0015294;GO:0015081;GO:0015293" "solute:cation symporter activity" 1
0 0.00831285539449453 4 5 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.292857142857143
0 0.982239635681178 2 456 "GO:0016787" "hydrolase activity" 0.976829268292683
0 0.677921590097141 3 136 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.9775
0 0.414225963094249 2 65 "GO:0016791;GO:0042578" "phosphoric ester hydrolase activity" 1
0 0.177077080807027 2 25 "GO:0022853;GO:0015291;GO:0022804" "active transmembrane transporter activity" 1
0 0.19581560460415 2 160 "GO:0022857;GO:0005215" "transporter activity" 1
0 0.433164931864276 3 73 "GO:0022890;GO:0008324" "cation transmembrane transporter activity" 1
0 0.00535356113364343 2 115 "GO:0030234;GO:0098772" "molecular function regulator" 0.3
0 0.00682200231638293 4 73 "GO:0030695;GO:0060589" "GTPase regulator activity" 0.3
0 0.48567426432577 2 344 "GO:0043167" "ion binding" 1
0 0.464083306674201 3 204 "GO:0046872;GO:0043169" "cation binding" 1
0 0.32087196634492 2 309 "GO:0140096" "catalytic activity, acting on a protein" 1
0 0.0392638110519777 1 7 "GO:0140104" "molecular carrier activity" 0.778571428571429
0 0.105974089370044 1 67 "GO:0140110" "transcription regulator activity" 1
0 1 3 24 "GO:0000030" "mannosyltransferase activity" 1
0 1 2 24 "GO:0000049" "tRNA binding" 1
0 1 6 8 "GO:0000062;GO:0120227;GO:1901567;GO:1901681" "acyl-CoA binding" 1
0 1 2 32 "GO:0000146" "microfilament motor activity" 1
0 1 4 8 "GO:0000175;GO:0008408;GO:0016896;GO:0004527;GO:0004532;GO:0016796;GO:0004540" "ribonuclease activity" 1
0 1 3 10 "GO:0000217" "DNA secondary structure binding" 1
0 1 4 5 "GO:0000339" "RNA cap binding" 1
0 1 2 9 "GO:0001046" "core promoter sequence-specific DNA binding" 1
0 1 3 7 "GO:0001540" "amyloid-beta binding" 1
0 1 3 7 "GO:0001640;GO:0098988" "adenylate cyclase inhibiting G protein-coupled glutamate receptor activity" 1
0 1 2 25 "GO:0001653" "peptide receptor activity" 1
0 1 4 22 "GO:0001664" "G protein-coupled receptor binding" 1
0 1 2 6 "GO:0001786" "phosphatidylserine binding" 1
0 1 5 5 "GO:0003680" "minor groove of adenine-thymine-rich DNA binding" 1
0 1 2 12 "GO:0003682" "chromatin binding" 1
0 1 3 14 "GO:0003693" "P-element binding" 1
0 1 2 6 "GO:0003697" "single-stranded DNA binding" 1
0 1 2 26 "GO:0003712" "transcription coregulator activity" 1
0 1 3 11 "GO:0003713" "transcription coactivator activity" 1
0 1 2 6 "GO:0003714" "transcription corepressor activity" 1
0 1 2 176 "GO:0003723" "RNA binding" 1
0 1 3 15 "GO:0003729" "mRNA binding" 1
0 1 2 26 "GO:0003735" "structural constituent of ribosome" 1
0 1 5 11 "GO:0003743" "translation initiation factor activity" 1
0 1 2 11 "GO:0003746" "translation elongation factor activity" 1
0 1 2 9 "GO:0003777" "microtubule motor activity" 1
0 1 2 33 "GO:0003779;GO:0008092" "cytoskeletal protein binding" 1
0 1 6 68 "GO:0003924;GO:0017111;GO:0016462;GO:0016818;GO:0016817" "pyrophosphatase activity" 1
0 1 2 5 "GO:0003925" "G protein activity" 1
0 1 2 5 "GO:0003951" "NAD+ kinase activity" 1
0 1 5 9 "GO:0004033" "aldo-keto reductase (NADP) activity" 1
0 1 2 5 "GO:0004035" "alkaline phosphatase activity" 1
0 1 2 5 "GO:0004062" "aryl sulfotransferase activity" 1
0 1 2 5 "GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 1
0 1 2 94 "GO:0004175" "endopeptidase activity" 1
0 1 4 8 "GO:0004177" "aminopeptidase activity" 1
0 1 2 19 "GO:0004180" "carboxypeptidase activity" 1
0 1 4 10 "GO:0004181;GO:0008235" "metalloexopeptidase activity" 1
0 1 4 13 "GO:0004197" "cysteine-type endopeptidase activity" 1
0 1 4 33 "GO:0004252;GO:0008236;GO:0017171" "serine-type peptidase activity" 1
0 1 4 15 "GO:0004364" "glutathione transferase activity" 1
0 1 5 6 "GO:0004438;GO:0052744;GO:0052866" "phosphatidylinositol monophosphate phosphatase activity" 1
0 1 3 21 "GO:0004497" "monooxygenase activity" 1
0 1 2 41 "GO:0004518" "nuclease activity" 1
0 1 3 7 "GO:0004519" "endonuclease activity" 1
0 1 2 96 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 1
0 1 3 67 "GO:0004567;GO:0015923" "mannosidase activity" 1
0 1 2 25 "GO:0004601;GO:0016209;GO:0016684" "antioxidant activity" 1
0 1 2 6 "GO:0004602" "glutathione peroxidase activity" 1
0 1 2 13 "GO:0004620" "phospholipase activity" 1
0 1 3 6 "GO:0004659" "prenyltransferase activity" 1
0 1 3 13 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 1
0 1 4 6 "GO:0004722" "protein serine/threonine phosphatase activity" 1
0 1 3 5 "GO:0004784;GO:0016721" "superoxide dismutase activity" 1
0 1 2 8 "GO:0004806" "triglyceride lipase activity" 1
0 1 3 6 "GO:0004812;GO:0016875" "aminoacyl-tRNA ligase activity" 1
0 1 3 21 "GO:0004842;GO:0019787" "ubiquitin-protein transferase activity" 1
0 1 5 11 "GO:0004843;GO:0008242;GO:0101005;GO:0019783" "deubiquitinase activity" 1
0 1 4 7 "GO:0004860;GO:0019210;GO:0019887;GO:0019207" "protein kinase regulator activity" 1
0 1 2 48 "GO:0004970;GO:0008066;GO:0022824;GO:0005230;GO:0022835;GO:0015276;GO:0022834;GO:0030594" "glutamate receptor activity" 1
0 1 2 8 "GO:0004972" "NMDA glutamate receptor activity" 1
0 1 3 66 "GO:0005102" "signaling receptor binding" 1
0 1 2 5 "GO:0005112" "Notch binding" 1
0 1 4 5 "GO:0005179;GO:0048018;GO:0030546;GO:0030545" "receptor ligand activity" 1
0 1 1 98 "GO:0005198" "structural molecule activity" 1
0 1 2 14 "GO:0005199" "structural constituent of cell wall" 1
0 1 2 7 "GO:0005200" "structural constituent of cytoskeleton" 1
0 1 2 6 "GO:0005201" "extracellular matrix structural constituent" 1
0 1 2 5 "GO:0005212" "structural constituent of eye lens" 1
0 1 5 8 "GO:0005229;GO:0022839;GO:0061778" "ion gated channel activity" 1
0 1 2 6 "GO:0005245" "voltage-gated calcium channel activity" 1
0 1 2 8 "GO:0005249" "voltage-gated potassium channel activity" 1
0 1 3 14 "GO:0005254;GO:0005253;GO:0015103" "inorganic anion transmembrane transporter activity" 1
0 1 3 48 "GO:0005261" "cation channel activity" 1
0 1 4 17 "GO:0005262;GO:0015085" "calcium ion transmembrane transporter activity" 1
0 1 5 11 "GO:0005267;GO:0015079" "potassium channel activity" 1
0 1 2 10 "GO:0005319" "lipid transporter activity" 1
0 1 3 8 "GO:0005343" "organic acid:sodium symporter activity" 1
0 1 2 5 "GO:0005344" "oxygen carrier activity" 1
0 1 4 32 "GO:0005506" "iron ion binding" 1
0 1 4 20 "GO:0005507" "copper ion binding" 1
0 1 2 10 "GO:0005516" "calmodulin binding" 1
0 1 4 5 "GO:0005525;GO:0032561;GO:0019001" "guanyl nucleotide binding" 1
0 1 3 8 "GO:0005542;GO:0019842;GO:0031406;GO:0043177" "carboxylic acid binding" 1
0 1 3 10 "GO:0008081" "phosphoric diester hydrolase activity" 1
0 1 3 23 "GO:0008135;GO:0090079;GO:0045182" "translation regulator activity, nucleic acid binding" 1
0 1 4 11 "GO:0008146;GO:0016782" "transferase activity, transferring sulphur-containing groups" 1
0 1 3 6 "GO:0008188" "neuropeptide receptor activity" 1
0 1 2 8 "GO:0008194" "UDP-glycosyltransferase activity" 1
0 1 2 137 "GO:0008233" "peptidase activity" 1
0 1 3 25 "GO:0008234" "cysteine-type peptidase activity" 1
0 1 2 48 "GO:0008237;GO:0004222" "metallopeptidase activity" 1
0 1 3 28 "GO:0008238" "exopeptidase activity" 1
0 1 2 26 "GO:0008509" "anion transmembrane transporter activity" 1
0 1 4 12 "GO:0008514" "organic anion transmembrane transporter activity" 1
0 1 2 13 "GO:0008528" "G protein-coupled peptide receptor activity" 1
0 1 2 8 "GO:0008757;GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 1
0 1 2 5 "GO:0009975;GO:0016849" "cyclase activity" 1
0 1 2 7 "GO:0015171" "amino acid transmembrane transporter activity" 1
0 1 2 5 "GO:0015399" "primary active transmembrane transporter activity" 1
0 1 5 5 "GO:0015926" "glucosidase activity" 1
0 1 2 7 "GO:0015932" "nucleobase-containing compound transmembrane transporter activity" 1
0 1 2 22 "GO:0016298" "lipase activity" 1
0 1 2 7 "GO:0016421;GO:0016885" "ligase activity, forming carbon-carbon bonds" 1
0 1 2 128 "GO:0016491" "oxidoreductase activity" 1
0 1 2 24 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 1
0 1 4 7 "GO:0016620" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" 1
0 1 2 9 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 1
0 1 3 5 "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 1
0 1 3 13 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 1
