"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 5.29434641122537e-06 3 3 "GO:0000015" "phosphopyruvate hydratase complex" 0
0 0.372676870740068 2 9 "GO:0000109" "nucleotide-excision repair complex" 1
0 0.793157683820473 2 65 "GO:0000118" "histone deacetylase complex" 1
0 0.791854776202584 4 34 "GO:0000123;GO:0031248;GO:1902493" "histone acetyltransferase complex" 1
0 0.510013067658584 3 356 "GO:0000139;GO:0098588" "bounding membrane of organelle" 1
0 0.0253808444717483 4 10 "GO:0000220;GO:0033179;GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 0.410869565217391
0 3.34846580858501e-06 2 3 "GO:0000274;GO:0045265" "mitochondrial proton-transporting ATP synthase, stator stalk" 0
0 0.138684135763099 3 9 "GO:0000307;GO:1902554;GO:1902911;GO:0061695" "transferase complex, transferring phosphorus-containing groups" 0.976315789473684
0 0.00366610633286156 3 5 "GO:0000325" "plant-type vacuole" 0.139285714285714
0 0.345335211404257 3 58 "GO:0000502;GO:1905369;GO:1905368" "peptidase complex" 1
0 0.169210812575315 2 23 "GO:0000775" "chromosome, centromeric region" 1
0 0.787238370841918 2 35 "GO:0000776" "kinetochore" 1
0 0.267466052521404 2 112 "GO:0000785" "chromatin" 1
0 0.000171477182678488 3 21 "GO:0000786;GO:0032993;GO:0044815" "nucleosome" 0.00833333333333333
0 0.806038321995943 2 64 "GO:0000794;GO:0000228;GO:0000793;GO:0005694" "chromosome" 1
0 0.179507315889071 2 28 "GO:0000922" "spindle pole" 1
0 0.284003204566759 3 4 "GO:0000938" "GARP complex" 1
0 0.975207326707609 2 401 "GO:0000943" "retrotransposon nucleocapsid" 1
0 0.102172009357984 2 5 "GO:0000974" "Prp19 complex" 0.936363636363636
0 0.000868999631757771 2 7 "GO:0001527" "microfibril" 0.05
0 0.617277110724759 2 21 "GO:0001650" "fibrillar center" 1
0 0.00236828970544761 4 10 "GO:0001669;GO:0030141;GO:0099503" "acrosomal vesicle" 0.104545454545455
0 0.0166132557335339 3 19 "GO:0001725;GO:0042641;GO:0097517;GO:0032432" "stress fiber" 0.363157894736842
0 0.272706860711956 4 22 "GO:0001726" "ruffle" 1
0 0.0583791766340175 2 6 "GO:0001917" "photoreceptor inner segment" 0.722413793103448
0 0.188317507819132 2 6 "GO:0002102" "podosome" 1
0 0.0232667581174995 2 5 "GO:0002199" "zona pellucida receptor complex" 0.402272727272727
0 0.0519477850097225 2 89 "GO:0005576" "extracellular region" 0.678571428571429
0 0.104994307579335 2 38 "GO:0005615" "extracellular space" 0.920588235294118
0 0.623008007032606 5 335 "GO:0005634" "nucleus" 1
0 0.444904298195636 2 97 "GO:0005654" "nucleoplasm" 1
0 0.233377339663083 2 13 "GO:0005667" "transcription regulator complex" 1
0 0.000233572464158938 2 269 "GO:0005737" "cytoplasm" 0.00714285714285714
0 1.55332993501329e-08 2 112 "GO:0005739" "mitochondrion" 0
0 0.168216400370932 2 6 "GO:0005741;GO:0031968;GO:0019867" "outer membrane" 1
0 0.0222512161167971 4 5 "GO:0005758;GO:0031970" "mitochondrial intermembrane space" 0.404761904761905
0 0.00690704146871979 5 6 "GO:0005759" "mitochondrial matrix" 0.20625
0 0.0395625260074718 7 26 "GO:0005764;GO:0000323;GO:0005773" "vacuole" 0.557692307692308
0 0.0827205033550777 7 47 "GO:0005768;GO:0031410;GO:0097708;GO:0031982" "cytoplasmic vesicle" 0.896666666666667
0 0.00791696927596881 3 12 "GO:0005777;GO:0042579" "peroxisome" 0.226470588235294
0 0.427119320742185 5 74 "GO:0005783" "endoplasmic reticulum" 1
0 0.112282269384001 3 9 "GO:0005788" "endoplasmic reticulum lumen" 0.935714285714286
0 0.408462656449476 2 51 "GO:0005789" "endoplasmic reticulum membrane" 1
0 0.247974733719859 3 5 "GO:0005797" "Golgi medial cisterna" 1
0 0.0177913239761682 2 8 "GO:0005813;GO:0005815" "centrosome" 0.365
0 0.101302273285223 2 93 "GO:0005829" "cytosol" 0.9640625
0 0.137171742285969 3 168 "GO:0005886" "plasma membrane" 1
0 0.404314599434452 2 619 "GO:0016020" "membrane" 1
0 0.204197284278269 2 3 "GO:0030176;GO:0031227" "integral component of endoplasmic reticulum membrane" 1
0 0.234384847694525 3 435 "GO:0031090" "organelle membrane" 1
0 0.180787021309516 2 60 "GO:0031224;GO:0016021" "intrinsic component of membrane" 1
0 0.0865020823439344 4 8 "GO:0031301;GO:0031300" "integral component of organelle membrane" 0.9
0 0.000712082529044137 2 33 "GO:0031966;GO:0005743;GO:0019866" "mitochondrial membrane" 0.05
0 0.43023688868408 2 11 "GO:0031985" "Golgi cisterna" 1
0 0.0456456324917686 1 459 "GO:0032991" "protein-containing complex" 0.618518518518518
0 0.00281001764900949 3 13 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.120833333333333
0 0.0343631999245114 4 803 "GO:0043231;GO:0043227;GO:0043229;GO:0043226" "organelle" 0.516666666666667
0 0.949177608838267 4 161 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 1
0 0.00137578854117857 2 21 "GO:0070013;GO:0043233;GO:0031974" "intracellular organelle lumen" 0.075
0 0.013762478918403 3 4 "GO:0070161;GO:0030054" "anchoring junction" 0.330555555555556
0 0.214041198768485 2 31 "GO:0098687" "chromosomal region" 1
0 0.507217492966566 3 15 "GO:0098791;GO:0031984" "Golgi apparatus subcompartment" 1
0 4.54990441188768e-05 2 72 "GO:0098796" "membrane protein complex" 0
0 4.11984055028049e-11 2 20 "GO:0098800;GO:0098798" "mitochondrial protein-containing complex" 0
0 0.00336037760621844 3 8 "GO:0098803;GO:1990204;GO:0005747;GO:0045271;GO:0030964" "oxidoreductase complex" 0.138461538461538
0 0.754070736272856 2 18 "GO:0099023;GO:0000145" "vesicle tethering complex" 1
0 0.460881939484386 2 67 "GO:0099080" "supramolecular complex" 1
0 0.00620675842454154 4 11 "GO:0099512;GO:0099081" "supramolecular fiber" 0.2
0 0.175875122471662 1 2818 "GO:0110165" "cellular anatomical entity" 1
0 0.451008015509988 3 30 "GO:0120025;GO:0042995" "plasma membrane bounded cell projection" 1
0 0.978694785906734 2 142 "GO:0140513" "nuclear protein-containing complex" 1
0 0.936990607589669 2 164 "GO:0140535" "intracellular protein-containing complex" 1
0 0.138500349268227 2 298 "GO:1902494" "catalytic complex" 1
0 0.0354092863135042 2 21 "GO:1902495;GO:1990351" "transmembrane transporter complex" 0.512
0 0.913149419038872 2 123 "GO:1990234" "transferase complex" 1
0 1 2 6 "GO:0000124;GO:0070461" "SAGA complex" 1
0 1 2 9 "GO:0000127;GO:0090576" "RNA polymerase III transcription regulator complex" 1
0 1 3 4 "GO:0000138" "Golgi trans cisterna" 1
0 1 2 74 "GO:0000151" "ubiquitin ligase complex" 1
0 1 5 7 "GO:0000164" "protein phosphatase type 1 complex" 1
0 1 2 5 "GO:0000172;GO:0005732;GO:1902555;GO:1905348" "endoribonuclease complex" 1
0 1 3 6 "GO:0000176" "nuclear exosome (RNase complex)" 1
0 1 5 4 "GO:0000177" "cytoplasmic exosome (RNase complex)" 1
0 1 2 10 "GO:0000178;GO:1905354" "exosome (RNase complex)" 1
0 1 2 9 "GO:0000221;GO:0033180" "proton-transporting V-type ATPase, V1 domain" 1
0 1 2 5 "GO:0000242" "pericentriolar material" 1
0 1 3 9 "GO:0000243;GO:0005684;GO:0005681" "spliceosomal complex" 1
0 1 2 3 "GO:0000346" "transcription export complex" 1
0 1 2 8 "GO:0000407" "phagophore assembly site" 1
0 1 4 11 "GO:0000421" "autophagosome membrane" 1
0 1 2 8 "GO:0000781" "chromosome, telomeric region" 1
0 1 3 15 "GO:0000791" "euchromatin" 1
0 1 3 6 "GO:0000792" "heterochromatin" 1
0 1 3 4 "GO:0000812;GO:0097346;GO:0070603;GO:1904949" "SWI/SNF superfamily-type complex" 1
0 1 2 3 "GO:0000815" "ESCRT III complex" 1
0 1 4 9 "GO:0000836;GO:0000835;GO:0000153" "cytoplasmic ubiquitin ligase complex" 1
0 1 2 5 "GO:0000839" "Hrd1p ubiquitin ligase ERAD-L complex" 1
0 1 3 21 "GO:0000932;GO:0036464;GO:0035770" "P-body" 1
0 1 5 13 "GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702" "cation channel complex" 1
0 1 2 8 "GO:0001533" "cornified envelope" 1
0 1 2 3 "GO:0001750" "photoreceptor outer segment" 1
0 1 2 4 "GO:0001772" "immunological synapse" 1
