name	term	lev	seq	value
"feeding behavior"	GO:0001661;GO:0007631;GO:0008306;GO:0007612	2	g61773	0
"feeding behavior"	GO:0001661;GO:0007631;GO:0008306;GO:0007612	2	g68802	0
"feeding behavior"	GO:0001661;GO:0007631;GO:0008306;GO:0007612	2	g8396	0.7804406
"feeding behavior"	GO:0001661;GO:0007631;GO:0008306;GO:0007612	2	g8130	0
"feeding behavior"	GO:0001661;GO:0007631;GO:0008306;GO:0007612	2	g27046	0
"feeding behavior"	GO:0001661;GO:0007631;GO:0008306;GO:0007612	2	g69125	0
"feeding behavior"	GO:0001661;GO:0007631;GO:0008306;GO:0007612	2	g29909	0.2327756
"apical constriction involved in gastrulation"	GO:0003384	3	g29536	0
"apical constriction involved in gastrulation"	GO:0003384	3	g25615	0
"apical constriction involved in gastrulation"	GO:0003384	3	g29547	0
"apical constriction involved in gastrulation"	GO:0003384	3	g25646	0
"apical constriction involved in gastrulation"	GO:0003384	3	g64861	0
"digestion"	GO:0007586	2	g124463	0
"digestion"	GO:0007586	2	g120173	0
"digestion"	GO:0007586	2	g120190	0
"digestion"	GO:0007586	2	g122791	0
"spindle elongation"	GO:0000022;GO:0051231	3	g141589	0
"spindle elongation"	GO:0000022;GO:0051231	3	g123904	0
"spindle elongation"	GO:0000022;GO:0051231	3	g106012	0
"phosphorus metabolic process"	GO:0006796;GO:0006793	4	g88521	0
"phosphorus metabolic process"	GO:0006796;GO:0006793	4	g145630	0
"phosphorus metabolic process"	GO:0006796;GO:0006793	4	g145571	0
"phosphorus metabolic process"	GO:0006796;GO:0006793	4	g24164	0
"phosphorus metabolic process"	GO:0006796;GO:0006793	4	g84692	0
"phosphorus metabolic process"	GO:0006796;GO:0006793	4	g110548	0
"phosphorus metabolic process"	GO:0006796;GO:0006793	4	g143654	0
"phosphorus metabolic process"	GO:0006796;GO:0006793	4	g147473	0
"protein glycosylation"	GO:0006486;GO:0043413;GO:0070085	4	g77083	0
"protein glycosylation"	GO:0006486;GO:0043413;GO:0070085	4	g8262	0
"protein glycosylation"	GO:0006486;GO:0043413;GO:0070085	4	g115285	0
"protein glycosylation"	GO:0006486;GO:0043413;GO:0070085	4	g96619	0
"protein glycosylation"	GO:0006486;GO:0043413;GO:0070085	4	g84099	0
"protein glycosylation"	GO:0006486;GO:0043413;GO:0070085	4	g21064	0
"protein glycosylation"	GO:0006486;GO:0043413;GO:0070085	4	g64822	0
"protein glycosylation"	GO:0006486;GO:0043413;GO:0070085	4	g100168	0
"protein glycosylation"	GO:0006486;GO:0043413;GO:0070085	4	g111041	0
"protein glycosylation"	GO:0006486;GO:0043413;GO:0070085	4	g106485	0
"protein glycosylation"	GO:0006486;GO:0043413;GO:0070085	4	g97090	0
"protein glycosylation"	GO:0006486;GO:0043413;GO:0070085	4	g123701	0
"protein glycosylation"	GO:0006486;GO:0043413;GO:0070085	4	g31843	0
"nematode larval development"	GO:0002119	4	g8674	0
"nematode larval development"	GO:0002119	4	g114927	0
"nematode larval development"	GO:0002119	4	g98690	0
"nematode larval development"	GO:0002119	4	g51426	0.7189401
"nematode larval development"	GO:0002119	4	g8308	0.7726344
"nematode larval development"	GO:0002119	4	g58297	0.6459348
"nematode larval development"	GO:0002119	4	g39892	0.6474811
"nematode larval development"	GO:0002119	4	g8314	0.7865804
"nematode larval development"	GO:0002119	4	g58299	0.5675975
"nematode larval development"	GO:0002119	4	g15246	0
"organelle inheritance"	GO:0000001;GO:0048308;GO:0048311;GO:0051646	5	g144241	0
"organelle inheritance"	GO:0000001;GO:0048308;GO:0048311;GO:0051646	5	g35115	0
"organelle inheritance"	GO:0000001;GO:0048308;GO:0048311;GO:0051646	5	g61198	0
"cell surface receptor signaling pathway"	GO:0007166	2	g40606	0
"cell surface receptor signaling pathway"	GO:0007166	2	g25560	0
"cell surface receptor signaling pathway"	GO:0007166	2	g33496	0
"cell surface receptor signaling pathway"	GO:0007166	2	g57002	0
"cell surface receptor signaling pathway"	GO:0007166	2	g65139	0
"cell surface receptor signaling pathway"	GO:0007166	2	g126815	0
"cell surface receptor signaling pathway"	GO:0007166	2	g40425	0
"cell surface receptor signaling pathway"	GO:0007166	2	g40416	0
"rRNA modification"	GO:0000154	3	g20119	0
"rRNA modification"	GO:0000154	3	g14341	0
"rRNA modification"	GO:0000154	3	g14329	0
"rRNA modification"	GO:0000154	3	g119869	0
"rRNA modification"	GO:0000154	3	g30651	0
"lipid catabolic process"	GO:0044242;GO:0016042	3	g144004	0
"lipid catabolic process"	GO:0044242;GO:0016042	3	g140724	0
"lipid catabolic process"	GO:0044242;GO:0016042	3	g143654	0
"lipid catabolic process"	GO:0044242;GO:0016042	3	g95775	0
"ovulation cycle process"	GO:0022602;GO:0048511	2	g100859	0
"ovulation cycle process"	GO:0022602;GO:0048511	2	g74005	0
"ovulation cycle process"	GO:0022602;GO:0048511	2	g31353	0
"ovulation cycle process"	GO:0022602;GO:0048511	2	g10833	0
"ovulation cycle process"	GO:0022602;GO:0048511	2	g92689	0
"ovulation cycle process"	GO:0022602;GO:0048511	2	g79350	0
"ovulation cycle process"	GO:0022602;GO:0048511	2	g6829	0
"ovulation cycle process"	GO:0022602;GO:0048511	2	g91996	0
"ovulation cycle process"	GO:0022602;GO:0048511	2	g10832	0
"lymphangiogenesis"	GO:0001946	3	g47461	0
"lymphangiogenesis"	GO:0001946	3	g47445	0
"lymphangiogenesis"	GO:0001946	3	g34730	0
"ribosomal small subunit assembly"	GO:0000028	2	g17753	0
"ribosomal small subunit assembly"	GO:0000028	2	g113999	0
"ribosomal small subunit assembly"	GO:0000028	2	g51992	0
"ribosomal small subunit assembly"	GO:0000028	2	g51991	0
"ribosomal small subunit assembly"	GO:0000028	2	g48	0
"ribosomal small subunit assembly"	GO:0000028	2	g49529	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g158777	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g88083	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g75082	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g27554	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g27914	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g63757	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g93039	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g135585	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g5029	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g1982	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g7789	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g269	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g86521	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g19192	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g46592	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g19273	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g50981	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g39171	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g74839	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g27559	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g54624	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g54626	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g117607	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g149722	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g2017	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g19818	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g2015	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g29265	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g59380	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g59371	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g65198	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g57288	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g74840	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g28726	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g90207	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g5906	0.5739216
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g63263	0.4011646
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g91149	0.4955526
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g144608	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g19191	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g26940	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g29392	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g105363	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g1721	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g88931	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g29808	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g93355	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g128992	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g24837	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g147154	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g116387	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g18665	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g68091	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g8721	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g16033	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g50882	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g22563	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g71277	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g21495	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g62347	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g21497	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g128991	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g21498	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g10641	0
"cellular response to stress"	GO:0006974;GO:0033554;GO:0051716	2	g157701	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g151776	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g104723	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g66155	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g106388	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g137491	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g118141	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g78386	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g35201	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g129505	0.5109236
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g115223	0.5678223
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g49255	0.6273526
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g111572	0.3396121
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g55267	0.4031134
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g42577	0.5497719
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g15993	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g96017	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g29935	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g29736	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g52297	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g52216	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g126064	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g141345	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g28318	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g18257	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g28312	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g67337	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g137236	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g16309	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g46728	0
"animal organ morphogenesis"	GO:0001745;GO:0048592;GO:0090596;GO:0009887	2	g46724	0
"organic acid catabolic process"	GO:0046395;GO:0016054;GO:0044282	3	g14776	0
"organic acid catabolic process"	GO:0046395;GO:0016054;GO:0044282	3	g144004	0
"organic acid catabolic process"	GO:0046395;GO:0016054;GO:0044282	3	g140724	0
"organic acid catabolic process"	GO:0046395;GO:0016054;GO:0044282	3	g10901	0
"organic acid catabolic process"	GO:0046395;GO:0016054;GO:0044282	3	g39449	0
"organic acid catabolic process"	GO:0046395;GO:0016054;GO:0044282	3	g39451	0
